symbol,coin_name,max_price,min_price,severity_to_min_price,severity_to_min_price_after_max,severity_to_last,severity_to_average,severity_to_average_after_max,severity_to_average_volume_weighted,severity_to_average_after_max_volume_weighted,normalized_total_volume,normalized_total_volume_before_max,normalized_total_volume_orig,normalized_total_volume_orig_before_max,total_volume,total_volume_before_max,total_volume_orig,total_volume_orig_before_max,market_num,BTC-E,Kraken,Poloniex,Cryptsy,BTC38,BTER,Bittrex,first_trade,earliest_trade_date,earliest_mention_date,network_date,num_vertices,num_edges,unweighted_density,weighted_density,unweighted_average_path_length,clustering_coefficient,average_degree,user1,user1_num_mentions,user1_num_posts,user1_num_subjects,user1_days_since_first_post,user1_degree_total,user1_degree_incoming,user1_degree_outgoing,user1_clustering_coefficient,user1_closeness_centrality_unweighted,user1_closeness_centrality_weighted,user1_closeness_centrality_incoming_unweighted,user1_closeness_centrality_outgoing_unweighted,user1_closeness_centrality_incoming_weighted,user1_closeness_centrality_outgoing_weighted,user1_betweenness_centrality_weighted,user1_satoshi_distance,user1_satoshi_pagerank_unweighted,user1_satoshi_pagerank_weighted,user1_pagerank_unweighted,user1_pagerank_weighted,nontrivial
PHS,Philosopher Stones,0.245522,0.00471698,52.0506764922,52.0506764922,33.4227248719,7.45513216667,7.54899764799,4.140358626,4.140358626,290.089935821,0.0,4891.92971747,0.0,217277.36193,0.0,3664055.35839,0.0,0,False,False,False,False,False,False,False,2013-12-17,2013-12-17,2013-07-28,2013-12-17,21919,265459,0.0005525301,0.0006424724,15806.77,0.08091455,24.22182,johntawaki,1,49,3,146,109,93,16,0.1203953,0.004904994,0.004922014,0.000536784,6.561406e-05,0.0005369692,6.561512e-05,16149.46,3.0,0.0001078451,8.398668e-05,0.0002845033,0.0002382237,0.0
STEPS,Steps,0.0160543,0.000762693,21.0494917352,8.71952378625,6.0748232908,3.74988501999,4.80963744066,4.31982060317,3.60214506178,394.176175364,494.490575676,106063.195755,153793.196135,43359.37929,18296.1513,11666951.5331,5690348.257,3,False,False,False,False,False,False,False,2015-09-19,2015-09-19,2015-09-07,2015-09-19,77388,930295,0.0001553365,0.0001738668,60994.19,0.04893418,24.04236,AltcoinSteps,1,107,1,26,66,54,12,0.06498016,0.001061369,0.001062305,8.096336e-05,1.727632e-05,8.096858e-05,1.727638e-05,141125.5,4.0,1.345801e-05,1.171243e-05,3.764e-05,3.617992e-05,1.0
SPEC,SPEC,0.000205708,7.09319e-06,29.0007739818,29.0007739818,23.8279910669,5.47628388524,5.47628388524,5.39837062433,5.39837062433,329.425840318,1822.75,8645083.22121,8860861.02631,53696.4119718,1822.75,1409148565.06,8860861.02631,1,False,False,False,False,False,False,False,2015-07-27,2015-07-27,2015-06-28,2015-07-27,75895,903765,0.0001569023,0.0001754174,59915.89,0.04817042,23.81619,SpecDevelopment,1,40,1,29,46,45,1,0.02608696,0.001078507,0.001079403,8.309603e-05,1.317627e-05,8.310089e-05,1.317627e-05,152.3167,4.0,6.205063e-06,5.43582e-06,1.951602e-05,1.849045e-05,0.0
IRL,IrishCoin,0.00130726,0.000256933,5.08794121425,5.08794121425,3.79819803068,2.77995827841,7.57278812849,3.00665205914,2.0769517226,7.74752377533,7.85010257143,17819.0324131,19578.4178141,1425.54437466,1044.063642,3278701.964,2603929.56927,2,False,False,False,False,False,False,False,2015-07-07,2015-07-07,2014-05-17,2015-07-07,75359,893739,0.0001573767,0.0001759128,59562.83,0.04792079,23.7195,riddler_xyz,1,186,1,500,79,27,52,0.03440441,0.00108684,0.001087729,8.38676e-05,1.76692e-05,8.387299e-05,1.766925e-05,80206.29,4.0,3.156215e-06,2.832814e-06,1.117137e-05,1.081177e-05,0.0
INDEX,CoinoIndex,2018.34,117.801,17.1334708534,17.1334708534,15.7802397129,9.54549313106,15.7825493545,9.01932819943,11.824711321,126.283463968,236.638659604,0.564321178638,0.869042796155,25635.5431856,16328.0675127,114.557199264,59.9639529347,2,False,False,True,False,False,False,False,2015-06-18,2015-06-18,2015-07-21,2015-06-18,74889,884462,0.0001577041,0.0001762866,59234.32,0.04779723,23.62061,sasha35625,1,36,2,220,26,18,8,0.06769231,0.001083105,0.001084156,8.463644e-05,1.776082e-05,8.464131e-05,1.776091e-05,18787.83,3.0,1.236802e-05,1.031857e-05,2.683265e-05,2.452367e-05,0.0
DMD,Diamond,2.27757,0.0558446,40.7840686476,40.7840686476,8.15900525886,8.17698531513,8.99289440229,8.00461663511,8.25531268482,1041.81167234,2770.17666667,3661.49143299,1406.67343878,780316.94258,33242.12,2742457.08331,16880.0812654,3,False,False,False,False,False,False,True,2013-12-19,2013-12-19,2013-07-13,2013-12-19,22406,269438,0.0005366983,0.0006232052,16233.97,0.08003471,24.05052,JohnLuc,1,50,1,165,155,138,17,0.07461369,0.004857755,0.004874021,0.0005068539,6.393996e-05,0.0005070228,6.394088e-05,65774.39,3.0,0.0001255358,0.0001031324,0.0003618855,0.0003186059,0.0
CRW,CrownCoin,0.0193729,0.000308588,62.7791748221,62.7791748221,22.4813515107,7.79853319087,8.67599031409,8.1759673473,8.93803510868,38.1281423135,246.384311111,16091.2639083,24467.8674211,16128.2041986,2217.4588,6806604.63319,220210.80679,1,False,False,False,False,False,False,False,2014-11-08,2014-11-08,2014-10-07,2014-11-08,68029,770941,0.0001665839,0.0001863928,54066.77,0.04751595,22.66507,jeliman,1,33,3,314,60,53,7,0.02655367,0.001240678,0.001241743,0.0001001473,1.935488e-05,0.0001001525,1.935496e-05,197429.6,3.0,1.42609e-05,1.275865e-05,4.393513e-05,4.25859e-05,0.0
EMC,EmerCoin,0.184442,0.00149055,123.74090101,1.0,1.0,9.21325878743,435.0,8.64024832961,1.0,1076.80035267,1076.80035267,50443.0793879,50443.0793879,539476.976686,539476.976686,25271982.7733,25271982.7733,4,False,False,False,False,False,False,False,2014-08-23,2014-08-23,2013-12-08,2014-08-23,63441,707573,0.000175805,0.0001971766,50469.65,0.04870465,22.30649,Fixx,1,76,4,476,96,87,9,0.02571295,0.001362472,0.001363809,0.0001090497,2.07127e-05,0.0001090579,2.071279e-05,143402.0,3.0,5.577409e-05,4.904124e-05,0.0001398864,0.0001326115,0.0
BELA,BellaCoin,0.00560907,1.60215e-05,350.096432918,350.096432918,18.6178362554,21.5355291894,21.7124137035,15.221064017,15.2244232585,32.7819169899,3.82174933333,88958.7145645,5545.47204277,21570.5013794,11.465248,58534834.1834,16636.4161283,1,False,False,True,False,False,False,False,2014-03-20,2014-03-20,2014-01-29,2014-03-20,45813,492449,0.0002346301,0.000267864,35677.41,0.05656163,21.49822,twoturtles,1,28,2,50,31,30,1,0.03010753,0.00182445,0.001827125,0.0001889858,2.910689e-05,0.0001890142,2.910704e-05,96.66786,4.0,3.364358e-05,3.148897e-05,0.000106107,0.0001065411,0.0
SYNC,Sync,841.609,25.967,32.410713598,32.410713598,20.6235266442,6.20060675482,7.41869159676,2.93599974713,2.5040091232,2879.28862127,16810.0307692,10.0445582972,60.3291614504,1716056.01827,1092652.0,5986.55674512,3921.39549428,1,False,False,True,False,False,False,False,2014-05-20,2014-05-21,2014-05-13,2014-05-21,54803,585116,0.0001948199,0.000220252,43453.83,0.05205406,21.35343,MsCollec,1,1046,4,369,659,282,377,0.02383525,0.001583447,0.00158587,0.0001336904,2.400304e-05,0.0001337007,2.400316e-05,3574027.0,3.0,8.31253e-05,7.322801e-05,0.0002594975,0.0002465082,0.0
DRZ,Droidz,0.0136429,0.000427504,31.9129177739,12.4203636099,11.4531686801,4.96835456932,26.2722361224,6.72673838965,3.52130158569,305.997270769,266.460616791,150874.344048,146234.956359,78029.304046,62618.244946,38472957.7321,34365214.7444,3,False,False,False,False,False,False,True,2015-04-27,2015-04-27,2015-04-14,2015-04-27,73520,858600,0.0001588473,0.0001775042,58217.19,0.04750451,23.35691,DRZ,1,28,1,13,143,143,0,0.006402049,0.001112252,0.001113155,8.826697e-05,1.360174e-05,8.827307e-05,1.360174e-05,0.0,4.0,1.799827e-05,1.585299e-05,6.276891e-05,5.966242e-05,0.0
CGN,KolschCoin,3.43657,0.0227571,151.010893304,39.7057685131,36.3084565866,8.94323766229,12.9333498159,7.38360117396,6.83773402139,60.390292529,84.8156809293,129.750837263,194.754431481,15761.8663501,8142.30536921,33864.9685257,18696.4254222,2,False,False,False,False,False,False,False,2015-04-21,2015-04-21,2015-04-10,2015-04-21,73346,855414,0.0001590097,0.0001776858,58082.67,0.04750643,23.32544,TillKoeln,1,415,4,422,134,33,101,0.03372067,0.001111063,0.001111916,8.854615e-05,1.808104e-05,8.855179e-05,1.808109e-05,68170.88,4.0,6.084618e-06,5.388425e-06,2.002493e-05,1.915483e-05,0.0
SKC,Skeincoin,0.00462911,1.3243e-05,349.551461149,349.551461149,82.7350717592,10.812246605,27.6903505763,7.76798289373,13.8860204652,12.6580824314,64.642072025,21241.1819539,43350.0847572,8379.65056958,5429.9340501,14061662.4535,3641407.1196,2,False,False,False,False,False,False,False,2014-03-15,2014-03-15,2013-11-01,2014-03-15,44979,484025,0.0002392479,0.0002735176,35001.64,0.05698746,21.52227,Red Kendra,1,34,1,134,118,114,4,0.02810372,0.001831628,0.001833938,0.0001955756,2.965283e-05,0.0001956,2.965301e-05,156433.2,4.0,0.0001090201,0.0001082346,0.0003310537,0.000350638,1.0
SKB,SkullBuzz,0.0156356,8.47389e-05,184.515022026,184.515022026,18.3266698783,6.91586815891,11.3503929011,3.12456723199,10.9073434259,86.2541885747,1568.382,17236.7553047,148664.614229,6469.0641431,6273.528,1292756.64785,594658.456916,1,False,False,False,False,False,False,False,2015-10-14,2015-10-14,2015-05-20,2015-10-14,77986,940143,0.0001545826,0.0001730903,61427.27,0.04917779,24.11056,SkullBuzz,1,23,1,147,61,61,0,0.03497268,0.001058007,0.00105893,8.066957e-05,1.282281e-05,8.067471e-05,1.282281e-05,0.0,4.0,1.093336e-05,1.046194e-05,3.260164e-05,3.336889e-05,0.0
GRS,GroestlCoin,0.00487025,6.73744e-05,72.2863580232,72.2863580232,5.6863557818,5.43546422831,5.47737115991,2.57532155795,2.61846653742,515.965197181,10003.24,272835.336061,2191954.98931,328153.865407,20006.48,173523273.735,4383909.97862,1,False,False,True,False,False,False,False,2014-04-11,2014-04-11,2014-03-22,2014-04-11,48742,525066,0.0002210076,0.0002514335,38049.91,0.05489887,21.5447,gruve_p,1,9,1,20,194,194,0,0.008119224,0.001709501,0.001711398,0.0001709373,2.051619e-05,0.0001709517,2.051619e-05,0.0,4.0,0.0001130026,0.0001006075,0.0003758429,0.0003621287,0.0
ACOIN,Acoin,0.0612663,0.00146377,41.8551411766,41.8551411766,25.6538633861,5.91199063425,8.28103188389,5.3671309877,6.35720185178,78.5903494635,192.956110169,6884.77515273,7443.66737566,37644.777393,11384.4105,3297807.29816,439176.375164,0,False,False,False,False,False,False,False,2014-09-13,2014-09-13,2014-08-29,2014-09-13,65009,728609,0.0001724041,0.0001931755,51715.77,0.04831553,22.41563,A-Coin,1,72,1,15,80,80,0,0.008860759,0.00132597,0.001327099,0.0001060954,1.538249e-05,0.0001061023,1.538249e-05,0.0,4.0,1.572627e-05,1.421123e-05,5.615793e-05,5.454041e-05,0.0
TTY,Trinity,0.00201466,4.33184e-06,465.081812809,465.081812809,234.140819666,12.1893183685,14.2595499815,86.0198216052,90.7841717947,0.421488607657,2.79040716667,17996.2747259,6585.74345237,148.785478503,8.3712215,6352684.97824,19757.2303571,1,False,False,False,False,False,False,False,2015-01-18,2015-01-18,2014-07-15,2015-01-18,70748,809600,0.0001617492,0.0001807573,56134.1,0.04705115,22.88687,TrinityCoin,1,65,1,187,136,128,8,0.02200436,0.001161499,0.001162381,9.360615e-05,1.86788e-05,9.361148e-05,1.867888e-05,139133.3,3.0,2.943635e-05,2.601869e-05,9.252172e-05,8.825673e-05,1.0
XDN,DigitalNote,0.000290612,1.19585e-05,24.3017100807,4.74890351594,4.58908392655,2.68900905909,6.49961591484,3.22454064965,2.26129567499,6532.86876762,7216.68719948,72486686.3722,87838267.4988,3671472.2474,2763991.1974,40737517741.2,33642056452.1,4,False,False,True,False,False,False,True,2014-06-24,2014-06-24,2014-09-19,2014-06-24,58183,631525,0.0001865513,0.0002102438,46249.05,0.05051362,21.70823,dNote,1,24,1,25,148,148,0,0.01213458,0.001508366,0.001509866,0.0001223683,1.718715e-05,0.0001223762,1.718715e-05,0.0,3.0,5.04091e-05,4.163846e-05,0.0001491687,0.0001341467,0.0
BUK,CryptoBuck,0.0654456,0.0025176,25.9952335558,8.41393425762,2.81679083761,4.16050407823,12.6566725549,3.75071304495,2.25193636784,11.6970740966,7.51020892396,670.36391143,575.262134847,5357.25993624,2718.69563047,307026.671435,208244.892815,0,False,False,False,False,False,False,False,2014-10-04,2014-10-04,2013-08-31,2014-10-04,66282,746327,0.0001698783,0.0001902306,52755.83,0.04796365,22.51975,CryptoBuck,1,114,6,411,113,105,8,0.05946313,0.001277186,0.001278287,0.0001029764,1.982727e-05,0.0001029824,1.982735e-05,106752.6,3.0,8.946965e-05,7.486418e-05,0.0002132965,0.0001916836,0.0
BUN,BunnyCoin,5.9721e-07,6.83378e-09,87.3908729868,33.8504528811,8.14144501413,8.87594510641,9.37398384723,8.04313164503,7.96485401715,19.2617632687,28.0585652,259414439.954,374443849.311,9303.43165876,701.46413,1.25297174498e+11,9361096232.76,2,False,False,False,False,False,False,False,2014-09-11,2014-09-11,2014-04-29,2014-09-11,64885,726932,0.0001726653,0.0001934818,51630.6,0.04835386,22.40678,shibebunny,1,104,11,219,95,90,5,0.02630977,0.001321182,0.001323062,0.000105932,2.025292e-05,0.00010594,2.025299e-05,429215.6,3.0,3.611834e-05,3.342755e-05,0.0001019373,0.0001006773,0.0
XDQ,Dirac,0.866535,0.00149346,580.219758146,580.219758146,580.219758146,11.8624227377,12.4268506437,21.0045755917,21.4829287637,365.239010386,1424.0406,8853.29548454,2867.66771419,215856.255138,7120.203,5232297.63136,14338.338571,2,False,False,False,False,False,False,True,2014-05-26,2014-05-26,2014-05-19,2014-05-26,55342,591927,0.0001932673,0.0002183991,43901.35,0.0518064,21.3916,coinweaver,1,76,4,101,157,156,1,0.01290217,0.00157501,0.001577053,0.0001322574,2.375714e-05,0.0001322713,2.375727e-05,255368.4,3.0,0.0001069253,9.702916e-05,0.0002982171,0.0002897378,0.0
XDP,Dogeparty,0.173,0.00945034,18.3062196704,18.3062196704,8.35325076652,3.44990985138,3.91973975221,2.80876346642,3.21748512239,152.382254129,932.144345238,2474.02143543,8252.28416822,75733.9803023,19575.03125,1229588.65341,173297.967533,1,False,False,True,False,False,False,False,2014-08-28,2014-08-28,2014-07-23,2014-08-28,63901,713265,0.000174677,0.0001958752,50857.66,0.04859828,22.32406,dogeparty,1,1,1,36,19,19,0,0.04093567,0.001356192,0.001357698,0.0001079821,1.564921e-05,0.0001079922,1.564921e-05,0.0,4.0,4.850959e-06,4.299226e-06,1.552264e-05,1.474828e-05,0.0
BUB,Bubble,0.00601336,0.000107467,55.9554095676,55.9554095676,10.9128656308,3.68958557936,22.5631468576,4.31181863748,4.21207028926,30.4080510046,25.5364188706,21803.78375,18842.1550313,7328.3402921,3217.5887777,5254711.88375,2374111.53394,1,False,False,False,False,False,False,False,2015-05-06,2015-05-07,2015-05-01,2015-05-07,73854,864203,0.0001584411,0.0001770499,58464.51,0.04746623,23.40301,MakingBubbles,1,48,1,7,94,92,2,0.02836879,0.001102405,0.001103236,8.729543e-05,1.354078e-05,8.730006e-05,1.354078e-05,203.45,4.0,1.149284e-05,1.024057e-05,3.655139e-05,3.531879e-05,0.0
GEO,GeoCoin,0.147825,0.0126208,11.712807429,7.88278079657,6.32246833954,5.69804529593,17.6614550287,5.04648478877,5.09529212976,526.50949279,617.243576419,17974.1055066,21020.315075,167956.5282,141348.779,5733739.65659,4813652.15218,4,False,False,True,False,False,False,True,2015-02-21,2015-02-21,2013-08-18,2015-02-21,71671,826340,0.0001608688,0.0001797962,56811.75,0.04719911,23.05926,MaGNeT,1,2455,51,1341,1457,950,507,0.03352317,0.001137009,0.001138404,9.193235e-05,1.846573e-05,9.194026e-05,1.846581e-05,26878540.0,2.0,0.001047088,0.0009653949,0.001156954,0.001258552,0.0
FIBRE,Fibre,0.418373,0.0204094,20.4990347585,20.4990347585,12.9162550322,3.47182809821,3.9151351591,2.39767269059,2.42953848485,1564.41449048,10303.6629412,8965.57354463,56050.5481641,772820.758296,350324.54,4428993.33105,1905718.63758,2,False,False,True,False,False,False,True,2014-08-30,2014-08-30,2014-08-13,2014-08-30,64019,715350,0.0001745423,0.0001957196,50940.34,0.04857122,22.34805,killakem,1,179,3,60,99,91,8,0.02762317,0.001360428,0.001362476,0.0001077896,2.052307e-05,0.0001078019,2.052313e-05,74709.95,4.0,1.865728e-05,1.740543e-05,6.275841e-05,6.252248e-05,1.0
LIMX,LimeCoinX,0.0227543,0.000233392,97.4939158155,97.4939158155,11.7266631966,13.6111444686,14.0044403256,5.71532834475,5.8231503204,271.016080249,2596.625,68072.6669391,134607.14097,156647.294384,5193.25,39346001.4908,269214.281941,4,False,False,False,False,False,False,True,2014-06-08,2014-06-08,2014-06-03,2014-06-08,56794,610380,0.0001892323,0.0002135516,45132.37,0.05107831,21.49452,IParn,1,234,3,65,269,261,8,0.00936303,0.001560276,0.00156269,0.0001264546,2.312261e-05,0.0001264646,2.312273e-05,511254.0,4.0,8.474441e-05,8.396237e-05,0.000273009,0.0002890714,0.0
KEY,KeyCoin,1.37612,0.00365822,376.172018085,376.172018085,85.7096589352,25.0302137795,32.7429829601,4.40525715876,5.99296779897,6443.18906857,132651.20625,20626.0389861,270680.294002,3459992.52982,2122419.3,11076182.9355,4330884.70404,0,False,False,False,False,False,False,False,2014-07-18,2014-07-18,2014-07-15,2014-07-18,60447,662407,0.0001812907,0.0002038722,48142.88,0.04954719,21.91695,keycoin,1,15,1,3,136,136,0,0.004139434,0.00144508,0.0014465,0.0001139321,1.654342e-05,0.0001139408,1.654342e-05,0.0,4.0,3.327262e-05,2.922763e-05,9.678639e-05,9.189346e-05,1.0
TAGR,TAGRcoin,0.00010967,9.00621e-06,12.1771533198,12.1771533198,1.34165049803,2.8859562998,6.16854518864,1.75317868731,1.71755520736,48.6918491611,108.260936142,778385.266665,1608995.37774,8521.0736032,4655.2202541,136217421.666,69186801.2427,1,False,False,False,False,False,False,False,2015-07-16,2015-07-16,2015-06-18,2015-07-16,75599,898031,0.00015713,0.0001756482,59711.93,0.04803657,23.75775,Tagr.Dev,1,43,1,28,26,26,0,0.03692308,0.001083282,0.00108421,8.361671e-05,1.322769e-05,8.362127e-05,1.322769e-05,0.0,4.0,3.039011e-06,2.690467e-06,9.97454e-06,9.551569e-06,0.0
OSC,OpenSourcecoin,0.0110015,0.000129944,84.6633934618,84.6633934618,46.0871095174,10.6593501677,13.4423699564,6.16677143795,7.0577022544,65.307202633,399.920027778,36607.2437295,91653.1866494,43102.7537378,21595.6815,24160780.8615,4949272.07907,0,False,False,False,False,False,False,False,2014-03-15,2014-03-15,2013-08-06,2014-03-15,44979,484025,0.0002392479,0.0002735176,35001.64,0.05698746,21.52227,r3wt,1,2662,86,307,1535,1222,313,0.02936491,0.001833415,0.001836927,0.0001955989,2.965302e-05,0.0001956305,2.965322e-05,20020460.0,2.0,0.0008268415,0.0009354942,0.001992452,0.002352141,0.0
UNIC,UniCoin,0.000327689,5.35407e-05,6.1203719787,1.67907870465,1.46475442078,2.3366598484,9.00065157957,2.16984199658,1.208312301,1.41648616217,1.55901091578,9379.47615653,10398.5946556,293.21263557,288.41701942,1941551.5644,1923740.01128,1,False,False,False,False,False,False,False,2015-06-14,2015-06-14,2013-12-30,2015-06-14,74796,882390,0.0001577262,0.0001763149,59170.71,0.04777924,23.59458,Teamunicoin,1,36,1,531,91,91,0,0.02710623,0.001082273,0.001083052,8.487491e-05,1.33697e-05,8.487902e-05,1.33697e-05,0.0,3.0,2.767978e-05,2.315566e-05,7.16622e-05,6.465835e-05,0.0
XRA,Ratecoin,0.00150773,1.99392e-05,75.6163737763,5.67913185629,3.57604003605,2.69298496356,3.7751495718,4.19963301929,2.05748377225,632.501732995,785.625692308,1761771.11462,3287209.18325,123337.837934,61278.804,343545367.351,256402316.294,1,False,False,False,False,False,False,False,2015-06-26,2015-06-26,2015-07-12,2015-06-26,75090,888736,0.000157619,0.0001761674,59373.92,0.04784016,23.67122,presstab,1,861,2,564,132,86,46,0.05127196,0.001081189,0.001082214,8.42876e-05,1.772217e-05,8.429223e-05,1.772224e-05,225463.5,4.0,2.753528e-05,2.458983e-05,7.55591e-05,7.217988e-05,0.0
VGC,VegasCoin,0.0166042,2.44919e-06,6779.46586422,6779.46586422,1285.97097229,28.0652796972,54.1998790594,42.1499172453,53.7997898171,49.5380891924,120.30966903,125752.903479,65684.5325614,30267.7724966,8421.67683209,76835024.0259,4597917.2793,1,False,False,False,False,False,False,False,2014-05-06,2014-05-06,2014-02-15,2014-05-06,52246,558835,0.0002047281,0.000232101,41139.21,0.05338287,21.39245,Byates,1,11,1,80,55,54,1,0.01279461,0.001617965,0.00161989,0.0001452801,2.53449e-05,0.0001452964,2.534507e-05,123517.8,4.0,1.784864e-05,1.570326e-05,6.12093e-05,5.816162e-05,0.0
FUND,Cryptofund,0.107422,0.0594773,1.80610081493,1.80610081493,1.67126663534,1.42654838523,2.72833474864,1.31500321839,1.68058010996,666.421243379,1396.59749409,8157.97583219,16298.4415221,71307.0730415,61450.28974,872903.414045,717131.426974,1,False,False,False,False,False,False,False,2015-09-21,2015-09-21,2015-09-03,2015-09-21,77439,930970,0.0001552445,0.000173769,61033.14,0.04894985,24.04396,sasha35625,1,68,5,315,45,36,9,0.04848485,0.001060269,0.001061167,8.08526e-05,1.72662e-05,8.085679e-05,1.726627e-05,39727.08,3.0,1.526206e-05,1.288485e-05,3.559141e-05,3.302823e-05,0.0
SHELL,ShellPay,0.193602,0.0243731,7.94326532119,7.94326532119,7.3297442188,2.3552148872,2.3552148872,2.17094381025,2.17094381025,396.247400334,4431.24,4443.29521949,22888.3999132,80438.2222679,4431.24,901988.929556,22888.3999132,1,False,False,False,False,False,True,False,2015-06-18,2015-06-18,2015-05-08,2015-06-18,74889,884462,0.0001577041,0.0001762866,59234.32,0.04779723,23.62061,ShellCoin,1,50,1,41,134,133,1,0.01391539,0.00108332,0.001084152,8.47294e-05,1.335327e-05,8.473405e-05,1.335327e-05,72.575,4.0,1.307688e-05,1.171424e-05,4.492507e-05,4.36092e-05,0.0
EFL,Electronic Gulden,0.11674,0.00112577,103.697913428,103.697913428,5.21612467941,10.872333542,11.1346433153,10.7704596141,11.4112633983,599.928735786,9668.64283333,55349.5650174,186664.325788,391153.535732,58011.857,36087916.3913,1119985.95473,4,False,False,False,False,False,False,True,2014-03-26,2014-03-26,2014-03-19,2014-03-26,46834,501894,0.0002288176,0.0002608713,36559.93,0.05607844,21.43289,ElectronicGulden,1,53,2,7,136,136,0,0.01230937,0.001773176,0.001775298,0.000179562,2.135201e-05,0.0001795824,2.135201e-05,0.0,3.0,5.806241e-05,4.851337e-05,0.000172527,0.000158681,0.0
XRP,Ripple,0.0575158,0.00289686,19.8545321486,19.8545321486,9.57436572686,5.81009441808,6.57665606921,6.76274777262,6.76274777262,464059.298646,0.0,54564415.1394,0.0,411156538.6,0.0,48344071813.5,0.0,17,False,True,True,False,True,False,True,2013-08-04,2013-08-04,2013-09-26,2013-08-04,15268,191593,0.0008218931,0.0009724554,10593.3,0.09683966,25.09733,Stefan Thomas,1,53,7,903,68,44,24,0.234965,0.01054257,0.01067062,0.0008116879,9.818719e-05,0.0008123956,9.81901e-05,18391.03,3.0,0.0001471466,0.0001401731,0.0001929582,0.0001783748,0.0
UNIT,Universal Currency,0.00226199,3.64076e-05,62.1296103011,62.1296103011,18.7774669401,5.53586817133,10.7312347107,7.25243188171,10.6236201207,113.139160584,175.029857197,362748.754542,265232.259374,27719.094343,13302.269147,88873444.8628,20157651.7124,2,False,False,False,False,False,False,True,2015-05-06,2015-05-07,2015-04-25,2015-05-07,73854,864203,0.0001584411,0.0001770499,58464.51,0.04746623,23.40301,carboncredit,1,26,3,49,55,55,0,0.02626263,0.001102324,0.001103829,8.73183e-05,1.354023e-05,8.732592e-05,1.354023e-05,0.0,4.0,8.078024e-06,7.41781e-06,2.773554e-05,2.729752e-05,0.0
