symbol,coin_name,max_price,min_price,severity_to_min_price,severity_to_min_price_after_max,severity_to_last,severity_to_average,severity_to_average_after_max,severity_to_average_volume_weighted,severity_to_average_after_max_volume_weighted,total_volume,market_num,BTC-E,Kraken,Poloniex,Cryptsy,BTC38,BTER,Bittrex,first_trade,earliest_trade_date,network_date,user1,user1_num_mentions,user1_num_posts,user1_num_subjects,user1_days_since_first_post,user1_degree_total,user1_degree_incoming,user1_degree_outgoing,user1_clustering_coefficient,user1_closeness_centrality_unweighted,user1_closeness_centrality_weighted,user1_closeness_centrality_incoming_unweighted,user1_closeness_centrality_outgoing_unweighted,user1_closeness_centrality_incoming_weighted,user1_closeness_centrality_outgoing_weighted,user1_betweenness_centrality_weighted,user1_satoshi_distance,user1_satoshi_pagerank_unweighted,user1_satoshi_pagerank_weighted,user1_pagerank_unweighted,user1_pagerank_weighted,nontrivial
RBBT,RabbitCoin,3.2275e-09,9.98e-11,32.3396793587,3.62233445567,3.62233445567,4.0717365762,1.56731819837,2.37964624796,1.00277076637,19498,1,False,False,False,True,False,False,False,2014-08-30,2014-08-30,2014-02-16,rabbitcointeam,1,33,1,1,3,3,0,0.0,0.002372037,0.002377574,0.0002529202,2.529404e-05,0.0002529667,2.529404e-05,0.0,5.0,2.458567e-06,2.022115e-06,8.654938e-06,7.855066e-06,0.0
J,Joincoin,0.00026508,3.49949e-07,757.481804492,1.0,1.0,8.86188065216,1.0,9.02483721663,1.0,44107,1,False,False,False,False,False,False,True,2014-08-25,2014-08-25,2014-08-14,Love_of_Algo,1,25,1,1,41,41,0,0.02195122,0.001408182,0.001409696,0.0001116268,1.593676e-05,0.0001116358,1.593676e-05,0.0,4.0,1.599689e-05,1.45539e-05,5.12545e-05,5.000793e-05,0.0
GME,GameCoin,7.52741e-06,1.95633e-08,384.771996545,384.771996545,207.323260144,29.6677941163,47.93300028,3.19791976357,3.19791976357,24595,1,False,False,False,True,False,False,False,2013-08-25,2013-08-25,2013-05-13,gamecoin,1,23,1,1,108,108,0,0.06715126,0.01432703,0.01446831,0.00099125,8.855827e-05,0.0009919063,8.855827e-05,0.0,3.0,0.0002382867,0.0001969242,0.0006472355,0.0005773075,0.0
FLT,FlutterCoin,2.29993e-05,4.91853e-07,46.7605158452,46.7605158452,46.7605158452,11.2266522896,12.2798210683,1.73689686896,1.70188223785,7395864,3,False,False,True,True,False,True,False,2014-03-20,2014-03-20,2014-03-05,coolisbad,1,185,1,48,72,45,27,0.05320814,0.002020038,0.002024577,0.0002178456,3.102923e-05,0.0002178865,3.102945e-05,92598.8,4.0,1.48383e-05,1.39813e-05,4.485704e-05,4.462165e-05,0.0
RDD,ReddCoin,3.61638e-07,2.01075e-08,17.985229392,11.4762359617,8.36383484087,3.9452275907,3.53712287773,1.86916123776,1.66774748855,10480928,12,False,False,True,True,False,False,True,2014-02-09,2014-02-09,2014-01-21,ReddCoin,1,63,3,1,59,59,0,0.02863822,0.003633948,0.003645277,0.0003444224,3.252033e-05,0.000344506,3.252033e-05,0.0,4.0,1.534094e-05,1.306433e-05,5.198644e-05,4.836578e-05,1.0
ADC,AudioCoin,5.18741e-07,9.67213e-08,5.3632550431,1.0,1.0,3.78084563041,1.0,3.81603269985,1.0,5441,3,False,False,False,False,False,False,True,2015-06-05,2015-06-05,2015-06-14,cryptobloguk,1,3,0,342,6,4,2,0.0,0.00108746,0.00108867,8.52961e-05,1.775258e-05,8.530074e-05,1.775264e-05,40.67619,4.0,1.005558e-06,8.983987e-07,3.692368e-06,3.583289e-06,0.0
DIEM,CarpeDiemCoin,2.00286e-08,1.778e-10,112.646794151,112.646794151,14.742087443,5.04340706552,5.29448323951,3.63409511592,4.04306490289,63194,2,False,False,True,False,False,False,False,2014-04-28,2014-04-28,2014-03-14,Carpe Diem Coin,1,352,11,1,33,32,1,0.03598485,0.00187541,0.001878337,0.0001985918,2.969841e-05,0.0001986276,2.969859e-05,76843.84,4.0,2.903181e-05,2.497634e-05,9.902659e-05,9.234106e-05,0.0
VTR,vTorrent,2.8163e-05,2.50759e-06,11.2311023732,5.06704665468,4.51330128205,2.8883419833,1.7877108775,2.65470625772,1.53045517301,47514,1,False,False,False,False,False,False,True,2014-12-25,2014-12-25,2014-12-12,vtorrent,1,75,1,1,15,15,0,0.1047619,0.001220594,0.001221854,9.708371e-05,1.441358e-05,9.709048e-05,1.441358e-05,0.0,4.0,5.41324e-06,4.749704e-06,1.485675e-05,1.394796e-05,0.0
MINT,Mintcoin,4.61468e-07,9.9828e-09,46.2263092519,3.50995634118,3.50995634118,5.60943301331,1.22021403336,1.80328308495,1.09928584548,8408736,9,False,False,True,True,False,True,False,2014-02-19,2014-02-19,2014-02-06,mintcointeam,1,33,1,1,7,7,0,0.0,0.002740995,0.002746992,0.000286577,2.705335e-05,0.0002866426,2.705335e-05,0.0,5.0,3.965132e-06,3.654603e-06,1.505754e-05,1.475961e-05,0.0
AEON,Aeon,8.48788e-05,1.04958e-05,8.0869300101,8.0869300101,4.94931660214,2.86406064282,2.87252046448,1.69341904197,1.66588600755,46976,1,False,False,False,False,False,False,True,2015-08-04,2015-08-04,2014-06-07,aeon,1,65,1,1,25,25,0,0.01,0.001581776,0.001583735,0.0001273316,1.760656e-05,0.0001273443,1.760656e-05,0.0,4.0,3.990608e-06,3.472161e-06,1.260255e-05,1.190637e-05,1.0
ELT,Electron,0.000203494,5.2e-07,391.334615385,391.334615385,369.989090909,29.2497002971,29.2497002971,1.93253260512,1.93253260512,76464,1,False,False,False,False,False,False,False,2014-06-12,2014-06-12,2014-05-26,electron-coin,1,17,1,1,12,12,0,0.01515152,0.001591135,0.001593323,0.000132753,1.803947e-05,0.000132768,1.803947e-05,0.0,4.0,3.331038e-06,2.863849e-06,1.067309e-05,9.97754e-06,0.0
MED,MediterraneanCoin,6.98998e-06,1.51787e-06,4.60512428601,2.35786327727,2.35786327727,2.01380151768,1.1657320493,1.60145362017,1.14152642307,40145,2,False,False,False,True,True,False,False,2014-10-22,2014-10-22,2014-01-04,smallplatf,1,261,3,150,7,6,1,0.0952381,0.004009924,0.004023942,0.000406693,5.273191e-05,0.0004068663,5.273279e-05,6.0,4.0,5.508317e-06,4.783227e-06,1.839169e-05,1.718238e-05,1.0
MEC,Megacoin,0.00228592,2.60914e-05,87.6120100876,87.6120100876,38.293452696,11.4513026667,10.1470326969,5.18793764762,5.18793764762,13129071,10,False,False,False,True,True,True,False,2013-07-07,2013-07-07,2013-05-30,kimoto,1,73,3,1,37,37,0,0.1921922,0.01282418,0.01295779,0.000893609,7.916403e-05,0.0008942209,7.916403e-05,0.0,3.0,6.360837e-05,5.347302e-05,0.0001641655,0.0001522995,0.0
HIRO,Hirocoin,3.89347e-05,1.99749e-08,1949.18122243,1949.18122243,1297.82333333,27.3372110514,28.2002277696,2.40296616215,2.45566606057,368913,2,False,False,True,False,False,False,False,2014-03-26,2014-03-26,2014-04-14,dupee419,1,229,3,230,164,21,143,0.1030069,0.001713135,0.001716346,0.0001686237,2.710729e-05,0.000168646,2.710746e-05,149026.1,4.0,1.19879e-05,9.502026e-06,3.192267e-05,2.727991e-05,0.0
NAUT,NautilusCoin,0.000810294,3.65042e-05,22.1972814087,22.1972814087,1.37951734412,7.67856501909,7.81844044472,3.47821026924,3.4674717842,2170560,4,False,False,True,True,False,False,True,2014-05-15,2014-05-15,2014-05-02,BK_PHI,1,80,1,1,18,18,0,0.02614379,0.0016408,0.001643447,0.0001481571,1.931994e-05,0.0001481747,1.931994e-05,0.0,4.0,1.66385e-05,1.731624e-05,5.392023e-05,5.956128e-05,0.0
CIRC,CryptoCircuits,8.99396e-05,2.47109e-05,3.63967318066,3.63967318066,3.63967318066,1.40458767904,1.33254861513,1.30337483736,1.18239240918,121605,6,False,False,False,True,False,False,True,2015-06-18,2015-06-18,2015-06-01,CryptoCircuits,1,31,2,1,10,10,0,0.02222222,0.001097039,0.001098072,8.612014e-05,1.3414e-05,8.61249e-05,1.3414e-05,0.0,6.0,1.157108e-06,1.047966e-06,4.452762e-06,4.338417e-06,0.0
GDC,GrandCoin,3.99441e-06,6e-08,66.5735,66.5735,49.930125,12.3677323674,12.3677323674,2.65998632988,2.65998632988,504329,1,False,False,False,True,False,False,False,2013-12-17,2013-12-17,2013-12-17,binaryclock,1,25,2,2,12,5,7,0.04545455,0.00493745,0.004976085,4.558716e-05,6.556587e-05,4.558716e-05,6.556725e-05,20257.0,inf,8.450035e-06,7.668444e-06,3.269902e-05,3.219294e-05,0.0
QSLV,Quicksilver,8.01216e-05,2.17e-06,36.9223963134,36.9223963134,18.5466666667,3.68966588461,3.81873430006,1.73851791616,1.7930772917,124672,1,False,False,False,False,False,False,True,2014-11-13,2014-11-13,2014-11-01,QuicksilverCoin,1,40,2,6,14,14,0,0.0,0.001261992,0.001263588,0.0001009324,1.475209e-05,0.0001009377,1.475209e-05,0.0,4.0,4.09121e-06,3.463943e-06,1.291011e-05,1.195268e-05,0.0
VIRAL,Viral,0.000135751,2.6497e-05,5.12325923689,5.12325923689,5.12325923689,1.84926608644,1.87256593302,1.55031417562,1.51530007538,372240,3,False,False,False,False,False,False,True,2015-05-08,2015-05-08,2014-03-07,maco,1,624,30,282,421,328,93,0.02905535,0.001985731,0.00199004,0.0002118742,3.069513e-05,0.0002119135,3.069537e-05,1470508.0,3.0,0.0002013904,0.000196535,0.0004531001,0.0004718509,0.0
MSC,Mastercoin,0.247195,0.0030001,82.3955868138,82.3955868138,20.5995833333,6.52020861554,6.68429506462,1.81660156938,1.81660156938,5284092,4,False,False,True,False,False,True,False,2013-12-24,2013-12-24,2013-12-12,prophetx,1,140,4,218,67,21,46,0.1044776,0.005502734,0.005532382,0.0005793667,6.937905e-05,0.0005796183,6.938026e-05,69479.15,3.0,3.076981e-05,2.524037e-05,6.142342e-05,5.581888e-05,0.0
XWC,WhiteCoin,2.22806e-05,3.45839e-07,64.4247756904,64.4247756904,36.5255737705,15.0408186934,15.1382917459,1.9455490298,1.93185476722,8262799,3,False,False,False,True,False,False,True,2014-04-18,2014-04-18,2014-10-01,WhitecoinFoundation,1,0,0,1,11,11,0,0.0,0.001287754,0.001289258,0.0001036602,1.510711e-05,0.0001036669,1.510711e-05,0.0,4.0,2.568526e-06,2.355046e-06,9.647521e-06,9.496892e-06,0.0
KARM,Karmacoin,7.83795e-08,1.3774e-09,56.90394947,56.90394947,56.90394947,7.89909067564,10.3520673954,2.56225008314,2.45000817839,2148101,5,False,False,False,True,False,False,False,2014-02-08,2014-02-08,2014-02-04,Karmagood,1,19,1,1,9,9,0,0.0,0.002838089,0.002845653,0.0002965088,2.758697e-05,0.0002965782,2.758697e-05,0.0,4.0,8.287713e-06,7.149138e-06,2.318004e-05,2.165252e-05,0.0
EAC,EarthCoin,7.77326e-06,1.13881e-08,682.577427314,682.577427314,77.6425346598,28.8943012128,29.8403336922,4.11402069382,4.1603959456,4843651,5,False,False,False,True,True,False,False,2013-12-28,2013-12-28,2013-12-21,earthcoin,1,30,3,1,22,19,3,0.04329004,0.004871867,0.004894324,0.0004919853,6.177099e-05,0.0004921694,6.177231e-05,12869.48,4.0,2.100198e-05,1.800383e-05,6.769335e-05,6.323772e-05,0.0
PXL,Phalanx,1.16975e-05,2.00121e-08,584.521364574,584.521364574,11.9362244898,10.016664613,10.016664613,2.32237821772,2.32237821772,17289,1,False,False,False,False,False,False,False,2015-04-07,2015-04-07,2015-03-11,PLX_Dev,1,42,1,1,17,17,0,0.03676471,0.001135921,0.001136919,9.106012e-05,1.383336e-05,9.106704e-05,1.383336e-05,0.0,4.0,2.437681e-06,2.231055e-06,8.683103e-06,8.482145e-06,0.0
PXC,Phoenixcoin,0.000493133,6.00652e-07,820.996184147,820.996184147,758.666153846,20.000408159,24.6515584693,32.4243513747,32.4243513747,180270,2,False,False,False,True,False,False,False,2013-07-04,2013-07-04,2013-11-12,ghostlander,1,19,0,204,50,25,25,0.1641156,0.008630836,0.008695844,0.0007021832,8.417743e-05,0.0007025903,8.417918e-05,5323.283,3.0,2.891892e-05,2.405481e-05,7.574664e-05,6.796412e-05,0.0
TB,TeleBET,0.000100008,1.55008e-06,64.5179603633,64.5179603633,41.1555555556,3.77169627579,5.37377734276,1.33254893463,1.51609960832,12074,2,False,False,False,False,False,False,False,2015-05-15,2015-05-15,2015-05-12,TeleBetteam,1,9,1,1,42,42,0,0.05110337,0.001104851,0.00110577,8.734142e-05,1.350038e-05,8.734779e-05,1.350038e-05,0.0,4.0,4.220643e-06,3.811678e-06,1.453947e-05,1.409774e-05,0.0
AC,AsiaCoin,1.89217e-05,3.68079e-07,51.4066273816,51.4066273816,9.79444893058,11.4314482682,12.9310690432,1.51043119865,1.43790821286,4122258,3,False,False,False,True,False,True,False,2014-04-20,2014-04-20,2014-04-12,AsiaCoin,1,61,1,1,5,5,0,0.0,0.001716178,0.001719227,0.0001699151,2.043819e-05,0.0001699335,2.043819e-05,0.0,5.0,3.147234e-06,2.859127e-06,1.056243e-05,1.03689e-05,0.0
TRON,Positron,0.000825813,2.27216e-05,36.344843673,36.344843673,36.344843673,3.09297852157,3.27136010158,1.80551472495,2.11426684257,1056450,6,False,False,False,True,False,False,True,2015-04-14,2015-04-14,2015-04-12,positrondev,1,23,1,1,51,51,0,0.02901961,0.001118279,0.001119133,8.975523e-05,1.366344e-05,8.976008e-05,1.366344e-05,0.0,4.0,6.620598e-06,5.845738e-06,2.146751e-05,2.055602e-05,0.0
ICB,IcebergCoin,2.54961e-05,7.99031e-07,31.9087745031,31.9087745031,7.50759708366,4.55962810982,4.62896704662,1.38899909207,1.32493670897,92466,2,False,False,False,True,False,False,False,2014-07-16,2014-07-16,2014-07-02,Icebergcoin,1,91,1,1,40,40,0,0.01538462,0.001476672,0.001478238,0.0001182662,1.69262e-05,0.000118273,1.69262e-05,0.0,4.0,5.152575e-06,4.563747e-06,1.779196e-05,1.703895e-05,0.0
METAL,MetalCoin,1.69977e-06,9.89886e-08,17.1713712488,5.6659,3.95295348837,2.4159230163,1.81408965221,2.06155658361,1.72568022515,16965,1,False,False,False,False,False,False,True,2015-01-28,2015-01-28,2014-11-28,MetalCoinTeam,1,65,1,1,21,21,0,0.03333333,0.001237207,0.001238484,9.828601e-05,1.451252e-05,9.829276e-05,1.451252e-05,0.0,4.0,3.083873e-06,2.760176e-06,1.050668e-05,1.0103e-05,0.0
START,Startcoin,0.000740583,1.40284e-05,52.7916939922,6.40792399609,6.40792399609,5.77194964184,1.4525580762,2.54091998615,1.30361230211,2738436,6,False,False,False,True,False,False,True,2014-06-15,2014-06-15,2014-06-14,startcoinproject,1,2,1,1,11,11,0,0.05454545,0.001557065,0.00155907,0.0001254298,1.740644e-05,0.0001254434,1.740644e-05,0.0,4.0,2.179839e-06,1.963393e-06,8.015374e-06,7.773047e-06,0.0
CND,CannabisDarkcoin,1.99979e-05,1.2e-07,166.649166667,166.649166667,83.3169459466,11.2090468953,12.2571653334,1.59735412843,1.51084489732,186529,1,False,False,False,False,False,False,False,2014-10-24,2014-10-24,2014-11-27,altcoin.center,1,51,3,80,42,31,11,0.06097561,0.001239049,0.001240191,9.83651e-05,1.913265e-05,9.837207e-05,1.913274e-05,33135.05,4.0,9.325504e-06,8.623052e-06,2.529879e-05,2.528886e-05,0.0
AU,AurumCoin,0.00044751,2.20023e-06,203.392372616,203.392372616,5.14379310345,12.8546835431,12.8546835431,1.9626515219,1.9626515219,20247,1,False,False,False,False,False,False,False,2014-10-09,2014-10-09,2014-09-24,aucoin,1,37,1,1,13,13,0,0.05128205,0.001304889,0.001306231,0.0001045411,1.52082e-05,0.0001045492,1.52082e-05,0.0,4.0,2.597081e-06,2.341244e-06,9.370245e-06,9.134405e-06,0.0
CNC,CHNCoin,0.00158933,7.46979e-07,2127.67694942,2127.67694942,846.284098594,19.3270399074,20.1156922393,247.334227973,247.334227973,224193,5,False,False,False,True,False,True,False,2013-05-08,2013-05-08,2013-05-02,blastbob,1,501,25,25,586,526,60,0.01512906,0.01502458,0.01526276,0.001094519,0.0001564301,0.001095644,0.0001564398,869268.3,3.0,0.001661067,0.001631295,0.004673926,0.004971501,0.0
CNL,ConcealCoin,8.6139e-06,2.41873e-07,35.6133177329,35.6133177329,15.3819642857,10.5815278799,10.5815278799,1.14405902788,1.14405902788,173665,1,False,False,False,True,False,False,False,2014-07-21,2014-07-21,2014-07-19,ConcealCoin,1,4,1,1,58,58,0,0.01149425,0.001457527,0.001459057,0.0001135284,1.649866e-05,0.0001135373,1.649866e-05,0.0,4.0,8.731334e-06,7.655925e-06,2.764178e-05,2.636493e-05,0.0
NKA,IncaKoin,2.00318e-07,9.9973e-09,20.0372100467,20.0372100467,10.0159,2.84909848762,2.90237175203,1.87261929584,1.94981041033,21351,2,False,False,False,False,False,False,False,2015-01-28,2015-01-28,2013-11-14,Tsunamirain,1,108,9,99,49,41,8,0.09158187,0.008703877,0.008787971,0.0006944068,8.3796e-05,0.0006948608,8.379868e-05,4279.917,3.0,3.661184e-05,3.102896e-05,9.338481e-05,8.175747e-05,0.0
ZCC,ZcCoin,0.000100496,7.55955e-06,13.2939129975,3.26724883447,3.26724883447,3.82521875405,1.26061131747,1.69732285037,1.20286985474,3520669,3,False,False,False,True,True,False,False,2014-08-05,2014-08-05,2013-08-06,zccoin,1,69,2,1,3,3,0,0.0,0.01014429,0.01026275,0.0008118524,6.521456e-05,0.0008124889,6.521456e-05,0.0,4.0,8.429887e-06,7.43619e-06,2.684412e-05,2.56122e-05,0.0
NOTE,NOTE,6.93843e-06,2.416e-06,2.87186672185,2.87186672185,2.87186672185,1.33620438841,1.32118615904,1.28753549746,1.32851835869,118714,2,False,False,False,False,False,False,False,2015-05-07,2015-05-07,2014-02-17,DNotes,1,148,4,1,1,1,0,0.0,0.002343622,0.002349541,0.0002497401,2.510923e-05,0.0002497835,2.510923e-05,0.0,4.0,1.45648e-06,1.293412e-06,5.645765e-06,5.45469e-06,0.0
KGC,Krugercoin,3.50018e-05,1.10102e-07,317.903398667,317.903398667,249.873641828,16.3055593506,20.2782006947,8.75434156359,8.75434156359,43550,1,False,False,False,True,False,False,False,2013-07-07,2013-07-07,2013-06-30,ethought,1,176,9,50,58,37,21,0.09376891,0.01136793,0.01152939,0.0008627052,0.0001087345,0.0008633799,0.0001087386,24649.0,3.0,6.10649e-05,5.411245e-05,0.000168553,0.0001555387,0.0
EZC,EZCoin,4.28071e-05,3.44788e-07,124.154842976,113.79933699,55.55200843,10.8035103254,11.0650675072,1.65663407995,1.65663407995,204899,2,False,False,False,True,False,False,False,2013-07-04,2013-07-04,2013-05-31,ezcoin,1,64,3,2,53,52,1,0.1001451,0.01264078,0.01285008,0.0008959571,7.893906e-05,0.0008968037,7.893906e-05,18.03333,4.0,0.0001123213,0.0001006234,0.000337396,0.0003293117,0.0
NYC,NewYorkCoin,1.00351e-08,7.1e-12,1413.3943662,1413.3943662,10.2128027682,5.55787193051,7.05891973285,3.68337432483,7.17350330413,6746,2,False,False,False,False,False,False,False,2014-05-06,2014-05-06,2011-12-13,Disposition,1,50,4,178,50,36,14,0.3024977,0.03276884,0.03382795,0.00171388,0.0003796891,0.001716145,0.0003797515,4090.7,2.0,0.0005424352,0.0004752238,0.0007517055,0.0006649204,0.0
AGS,Aegis,1.98172e-05,6.00184e-07,33.0185409808,22.0191111111,18.1809174312,12.0133803436,11.8092225352,1.39068689574,1.3625482784,10235,1,False,False,False,True,False,False,False,2014-08-25,2014-08-25,2014-07-06,FriendsOfBitshares,1,36,4,1,0,0,0,0.0,1.680672e-05,1.680672e-05,1.680672e-05,1.680672e-05,1.680672e-05,1.680672e-05,0.0,inf,1.002137e-06,9.185341e-07,3.915223e-06,3.855444e-06,0.0
XBC,Bitcoin Plus,0.0253059,0.00022239,113.790638068,113.790638068,36.1512857143,15.2593282327,15.2593282327,1.8467277337,1.8467277337,1443460,1,False,False,True,False,False,False,False,2014-05-03,2014-05-03,2014-03-31,XBCplus,1,71,6,1,1,1,0,0.0,0.001767498,0.001770318,0.0001751348,2.098636e-05,0.0001751543,2.098636e-05,0.0,4.0,1.828789e-06,1.663794e-06,5.708742e-06,5.563661e-06,0.0
TAU,Agoras Tokens,0.00072531,0.000321532,2.25579413558,2.25579413558,1.43758968708,1.34017278684,1.37813584284,1.43205355373,1.45780496983,12704,1,False,False,False,False,False,False,False,2015-08-23,2015-08-23,2015-02-10,ohad,1,203,1,180,5,4,1,0.1,0.001156808,0.001157879,9.321491e-05,1.40007e-05,9.322312e-05,1.40007e-05,1.0,4.0,9.642216e-07,8.75423e-07,3.651157e-06,3.570944e-06,0.0
SPR,SpreadCoin,0.000680543,4.01208e-06,169.623487069,24.3136169088,13.61086,4.73133461142,5.68940150491,2.51506177831,3.19753148802,238533,1,False,False,False,False,False,False,True,2014-10-26,2014-10-26,2014-01-04,cosmofly,1,125,9,10,10,6,4,0.1777778,0.004010582,0.004023984,0.0004067419,5.27317e-05,0.0004068571,5.273226e-05,53.44444,4.0,5.942397e-06,5.061696e-06,1.699753e-05,1.599609e-05,1.0
VOL,VolumeCoin,2.5972e-06,6.99676e-08,37.1200384178,37.1200384178,37.1200384178,3.01193049132,3.34015722576,1.70944907941,1.67701027784,39,1,False,False,False,False,False,False,False,2015-08-23,2015-08-23,2015-06-22,Volume,1,5,1,1,7,7,0,0.04761905,0.001090988,0.001092034,8.501942e-05,1.332108e-05,8.502503e-05,1.332108e-05,0.0,5.0,9.570541e-07,8.713886e-07,3.632909e-06,3.560097e-06,0.0
SPC,SpikesPrivateCoin,0.000478709,1.09026e-05,43.9077834645,43.9077834645,18.5187234043,2.66042305218,2.93117700876,1.66315968653,1.34043796373,11631,1,False,False,False,False,False,False,False,2015-08-04,2015-08-04,2014-01-28,spirecoin,1,15,3,1,11,11,0,0.03636364,0.003181716,0.003191235,0.0003098284,2.923036e-05,0.0003099148,2.923036e-05,0.0,4.0,4.682762e-06,3.793549e-06,1.470645e-05,1.294351e-05,0.0
PRIME,PrimeChain,1.19619e-05,2.99872e-06,3.98900197418,3.98900197418,3.9620354208,1.82568803844,2.14269718068,1.57893991186,1.65954265906,133767,2,False,False,False,False,False,False,True,2015-09-14,2015-09-14,2013-06-29,Sunny King,1,1012,32,323,405,271,134,0.07048384,0.01131186,0.01145225,0.0008654677,0.0001090569,0.0008662056,0.0001090613,834567.8,2.0,0.0009081261,0.001084373,0.001775842,0.002146701,1.0
BTCS,Bitcoin Scrypt,0.000955784,1.9e-07,5030.44210526,5030.44210526,138.51942029,45.8348229248,47.2704545829,3.01604626089,2.92870665756,390179,1,False,False,False,False,False,False,False,2014-03-17,2014-03-17,2014-03-18,kosmost,1,0,0,1,3,3,0,0.0,0.001839957,0.001843187,0.0001939837,2.197368e-05,0.000194009,2.197368e-05,0.0,5.0,1.654926e-06,1.471724e-06,6.353853e-06,6.125453e-06,0.0
BYC,Bytecent,0.00185347,0.000180996,10.2403920529,10.2403920529,7.10111834367,4.15148423878,4.19003418092,3.5567093193,3.5872452357,666101,3,False,False,False,True,False,False,True,2014-11-23,2014-11-23,2014-01-11,byte-coin,1,2,2,1,0,0,0,0.0,3.515804e-05,3.515804e-05,3.515804e-05,3.515804e-05,3.515804e-05,3.515804e-05,0.0,inf,1.863137e-06,1.692098e-06,7.14588e-06,7.036453e-06,0.0
007,007Coin,0.000823021,5.94454e-06,138.449905291,138.449905291,110.769986541,27.3267378374,27.3267378374,10.7171848228,10.7171848228,30436,2,False,False,False,True,False,False,False,2015-04-23,2015-04-23,2015-04-22,007coin,1,7,1,1,32,32,0,0.07459677,0.001119545,0.001120577,8.89498e-05,1.36147e-05,8.895624e-05,1.36147e-05,0.0,4.0,7.120708e-06,6.250779e-06,2.260911e-05,2.140683e-05,0.0
NMB,Nimbus,1.52853e-05,1.20504e-07,126.844752041,126.844752041,80.4489473684,12.7429990745,13.1012820798,1.58201535295,1.58041480567,54537,1,False,False,False,True,False,False,False,2014-09-05,2014-09-05,2014-11-26,NimbusGames,1,0,0,1,1,0,1,0.0,0.001234954,0.001236484,1.452686e-05,1.914214e-05,1.452686e-05,1.914221e-05,0.0,inf,8.909334e-07,8.158775e-07,3.451814e-06,3.399242e-06,0.0
BLU,BlueCoin,1.47874e-06,8.24904e-08,17.9262071708,11.3749230769,11.3749230769,3.86523746956,3.29111593187,2.60109607382,2.72303142234,556709,3,False,False,False,True,False,False,False,2014-04-28,2014-04-28,2014-01-29,BluCoin,1,11,1,1,3,3,0,0.0,0.003109279,0.003121356,0.0003071317,2.901747e-05,0.0003072246,2.901747e-05,0.0,4.0,4.907694e-06,4.283438e-06,1.746113e-05,1.663715e-05,0.0
FLAX,Flaxscript,1.06482e-05,8.70469e-07,12.2327159267,12.2327159267,11.0856854923,6.29324503897,6.29324503897,3.67566650853,3.67566650853,291,1,False,False,False,False,False,False,False,2015-07-25,2015-07-25,2015-06-26,ocminer,1,7557,75,968,1747,748,999,0.01503033,0.001087544,0.001088623,8.478388e-05,1.769711e-05,8.478912e-05,1.769718e-05,38571350.0,3.0,0.0001858744,0.0001724325,0.0004853375,0.0004830595,0.0
CRACK,CrackCoin,1.22028e-05,3.40046e-07,35.8857331067,35.8857331067,12.2028,6.56120717834,6.56120717834,1.51215143644,1.51215143644,58597,1,False,False,False,True,False,False,False,2014-09-19,2014-09-19,2013-05-30,r3wt,1,2987,91,18,57,39,18,0.1707792,0.01283877,0.01298541,0.0008928069,0.0001212164,0.0008934609,0.0001212202,23265.41,3.0,5.845087e-05,4.896049e-05,0.0001546585,0.0001430763,0.0
