symbol,coin_name,max_price,min_price,severity_to_min_price,severity_to_min_price_after_max,severity_to_last,severity_to_average,severity_to_average_after_max,severity_to_average_volume_weighted,severity_to_average_after_max_volume_weighted,normalized_total_volume,normalized_total_volume_before_max,normalized_total_volume_orig,normalized_total_volume_orig_before_max,total_volume,total_volume_before_max,total_volume_orig,total_volume_orig_before_max,market_num,BTC-E,Kraken,Poloniex,Cryptsy,BTC38,BTER,Bittrex,first_trade,earliest_trade_date,earliest_mention_date,network_date,user1,user1_num_mentions,user1_num_posts,user1_num_subjects,user1_days_since_first_post,user1_degree_total,user1_degree_incoming,user1_degree_outgoing,user1_clustering_coefficient,user1_closeness_centrality_unweighted,user1_closeness_centrality_weighted,user1_closeness_centrality_incoming_unweighted,user1_closeness_centrality_outgoing_unweighted,user1_closeness_centrality_incoming_weighted,user1_closeness_centrality_outgoing_weighted,user1_betweenness_centrality_weighted,user1_satoshi_distance,user1_satoshi_pagerank_unweighted,user1_satoshi_pagerank_weighted,user1_pagerank_unweighted,user1_pagerank_weighted,nontrivial
PLANET,PlanetCoin,2.04754e-06,6.99318e-08,29.2790976351,29.2790976351,6.20466666667,3.23647187704,8.1511714796,2.27798205316,2.30519154246,0.00667013674271,0.0731461184085,7420.83270267,77238.1260186,1.91432924516,1.75550684181,2129778.98567,1853715.02445,1,False,False,False,False,False,False,False,2015-03-22,2015-03-22,2015-03-04,2015-03-22,planetcoin,1,65,2,22,62,62,0,0.02696986,0.001122202,0.001123688,9.021022e-05,1.378664e-05,9.021954e-05,1.378664e-05,0.0,4.0,9.055617e-06,9.106692e-06,2.614182e-05,2.813562e-05,0.0
NEC,Neocoin,2.5277e-05,1.2e-07,210.641666667,210.641666667,157.98125,8.6673495874,9.28927340746,11.9052457984,14.1374638264,0.127090271282,1.11067949958,59858.4055936,95839.0326739,82.7357666045,16.6601924938,38967822.0414,1437585.49011,1,False,False,False,False,False,True,False,2014-03-26,2014-03-26,2013-10-18,2014-03-26,Neo8,1,87,15,244,491,479,12,0.03979349,0.001773945,0.001777719,0.0001791885,2.843204e-05,0.0001792199,2.843219e-05,276158.9,3.0,0.000255584,0.0003259561,0.0006413563,0.0008587519,0.0
XNC,XenCoin,2.26361e-06,5.57631e-09,405.933314324,405.933314324,297.213406844,14.3725909308,17.7886878179,156.117016405,156.117016405,0.0234009624193,0.0,1613921.31768,0.0,20.9438613653,0.0,1444459579.32,0.0,0,False,False,False,False,False,False,False,2013-07-24,2013-07-25,2013-06-19,2013-07-25,XenCoin,1,62,3,64,339,327,12,0.0487595,0.01089627,0.01104774,0.0008313464,0.0001005149,0.0008320638,0.0001005176,26872.12,3.0,0.0002054481,0.000194497,0.0005822366,0.0005826636,0.0
ACP,AnarchistsPrime,7.62885e-06,4.7018e-07,16.2253817687,9.40991088224,9.08093727495,5.52881154663,15.7994058755,6.53011024612,2.5176431281,0.134411550288,0.158038186214,115053.021325,144051.724441,23.9252559513,21.3351551389,20479437.7958,19446982.7995,2,False,False,False,False,False,False,False,2015-07-13,2015-07-13,2015-03-24,2015-07-13,ACP,1,70,5,111,48,44,4,0.03102837,0.001082005,0.001082858,8.353959e-05,1.763706e-05,8.354441e-05,1.763712e-05,72678.65,4.0,5.831507e-06,5.329544e-06,2.065164e-05,2.042312e-05,0.0
NET,NetCoin,3.68552e-05,4.41589e-07,83.4604122838,83.4604122838,41.4103370787,12.6931054292,14.0764719362,10.9356580518,11.3600733351,8.30992949633,20.6252375139,2465718.47138,858750.022564,6240.75705175,350.629037736,1851754572.0,14598750.3836,1,False,False,False,False,False,False,False,2013-12-16,2013-12-17,2013-05-10,2013-12-17,NetCoin,1,2,1,221,31,31,0,0.06236559,0.004902052,0.004920697,0.000539647,4.562252e-05,0.0005398536,4.562252e-05,0.0,3.0,4.296336e-05,3.706635e-05,0.0001296186,0.0001213387,0.0
SILK,Silkcoin,6.23553e-05,4.37193e-07,142.626483041,142.626483041,16.4961111111,17.5060805302,24.236499071,3.68163453448,4.29250991758,8.71290392769,90.0545165049,514434.667074,3621478.89196,5280.01978018,3061.85356117,311747408.247,123130282.327,1,False,False,True,False,False,False,False,2014-05-11,2014-05-11,2014-02-12,2014-05-11,silkcoinproject,1,2,1,88,11,11,0,0.05454545,0.001612052,0.001614055,0.0001426193,1.880689e-05,0.000142629,1.880689e-05,0.0,4.0,1.538297e-05,1.279232e-05,3.660678e-05,3.033902e-05,0.0
FLDC,FoldingCoin,9.92573e-06,1.17877e-07,84.2041280318,84.2041280318,55.3323038844,15.6070429645,15.8361757454,10.423775838,10.4222228998,0.793232686038,1.47289999163,833034.921024,251896.961014,379.165223926,7.36449995813,398190692.249,1259484.80507,3,False,False,True,False,False,False,True,2014-09-16,2014-09-16,2014-09-13,2014-09-16,FoldingCoin,1,47,3,72,44,43,1,0.01479915,0.001320775,0.001322062,0.0001057254,2.016082e-05,0.0001057342,2.016091e-05,62454.76,4.0,1.044231e-05,9.139585e-06,3.522815e-05,3.335298e-05,0.0
TEK,TEKcoin,0.000868987,1.87847e-06,462.603608256,462.603608256,197.497045455,8.82953801924,12.3447381079,27.2725855935,29.9679085163,2.10890287666,3.37897160983,66186.5300772,6690.14750042,1259.01501737,128.400921173,39513358.4561,254225.605016,2,False,False,False,False,False,False,False,2014-05-20,2014-05-20,2013-09-07,2014-05-20,thundertoe,1,289,37,1078,723,683,40,0.02600582,0.001585546,0.001588319,0.0001336957,2.410016e-05,0.0001337106,2.410026e-05,686434.6,3.0,0.0003103063,0.0003208476,0.0006967222,0.0007782895,1.0
PMP,PreminePlus,0.000149798,1.04825e-06,142.902933461,25.0080133556,24.76,4.52547287734,19.8650366601,9.21203228489,2.99424340989,0.00444630785651,0.00789748346116,273.431764928,467.314481183,1.08489911699,1.05036530033,66717.3506425,62152.8259974,0,False,False,False,False,False,False,False,2014-10-20,2014-10-20,2014-07-02,2014-10-20,TheMightyX,1,880,4,470,587,276,311,0.01702401,0.001267961,0.00126927,0.0001020081,1.960267e-05,0.0001020156,1.960272e-05,1235295.0,4.0,3.487746e-05,3.501922e-05,0.00011588,0.0001249829,0.0
GEMZ,GetGems,0.000119285,2.255e-05,5.28980044346,5.28980044346,4.0055406313,2.10898338067,2.66540581527,1.98053862759,2.15835814547,6.02553343854,9.4153263944,100044.44588,113257.977152,2169.19203787,536.673604481,36016000.517,6455704.69767,4,False,False,True,False,False,True,True,2015-01-12,2015-01-12,2014-08-26,2015-01-12,peled1986,1,302,1,367,235,200,35,0.02672041,0.001173939,0.001175493,9.423267e-05,1.874993e-05,9.423814e-05,1.875005e-05,1742353.0,3.0,9.217324e-05,8.003173e-05,0.0002572515,0.0002436177,0.0
GRAV,Graviton,0.000124836,1.5e-07,832.24,832.24,832.24,10.2284138833,10.2284138833,6.27133310602,6.27133310602,2.10868569258,11.8467509598,105933.147442,94898.5145292,352.15051066,11.8467509598,17690835.6228,94898.5145292,1,False,False,False,False,False,False,False,2015-05-03,2015-05-04,2015-05-02,2015-05-04,gravitondev,1,10,1,2,78,78,0,0.01332001,0.001104727,0.001105617,8.738631e-05,1.355546e-05,8.739139e-05,1.355546e-05,0.0,4.0,9.706912e-06,8.662679e-06,3.443455e-05,3.325562e-05,0.0
NBT,NuBits,0.00525044,0.00208836,2.51414507077,2.51414507077,2.25956576937,1.47249346705,1.81945392237,1.48040605022,1.25763931258,476.879486735,1231.2072871,134460.212361,369949.881348,224133.358766,139126.423443,63196299.8097,41804336.5923,12,False,False,True,False,False,True,True,2014-09-23,2014-09-23,2014-09-20,2014-09-23,ronnyb,1,12,6,54,12,10,2,0.01515152,0.001298099,0.001299596,0.0001043436,2.002651e-05,0.0001043489,2.002656e-05,26.76667,4.0,1.703881e-06,1.452117e-06,5.942754e-06,5.534027e-06,0.0
FSC2,FriendshipCoin 2,1.41569e-05,9e-08,157.298888889,157.298888889,38.2618918919,4.65592522934,5.08591247731,8.92229256417,9.75052068609,0.351096975051,1.4309541569,221276.545699,131708.865325,121.830650343,12.8785874121,76782961.3574,1185379.78793,1,False,False,False,False,False,False,True,2015-01-25,2015-01-25,2015-01-07,2015-01-25,kaptainkrayola,1,191,13,409,196,188,8,0.008110937,0.001154834,0.001155692,9.349217e-05,1.864609e-05,9.349794e-05,1.864616e-05,761447.8,4.0,5.371904e-05,4.904349e-05,0.0001813519,0.0001790259,0.0
TES,TeslaCoin,7.28127e-06,2.72534e-07,26.716923393,26.716923393,11.743983871,5.17341825241,5.20062718751,3.36527358541,3.36999777053,1.60521162942,11.6951936042,741900.286005,1774056.90612,1123.64814059,11.6951936042,519330200.204,1774056.90612,3,False,False,False,False,False,False,True,2014-02-06,2014-02-06,2014-01-17,2014-02-06,Trafficlearn,1,172,21,59,434,400,34,0.02300335,0.002718921,0.002728118,0.0002851487,3.660116e-05,0.0002852167,3.66015e-05,937102.4,3.0,0.0001448333,0.0001356113,0.0004458233,0.0004523521,0.0
CORE,CORE,0.00251116,0.00041238,6.08943207721,6.08943207721,5.36988012095,3.03505626026,3.47827814929,3.59092947009,3.67878260093,0.10321139117,0.103059358581,147.591083882,75.000005291,20.9519124075,1.03059358581,29960.9900281,750.00005291,1,False,False,False,False,False,False,False,2015-06-18,2015-06-18,2015-02-20,2015-06-18,HouseOP,1,26,1,118,2,0,2,0.0,0.001082423,0.001083664,1.33531e-05,1.77611e-05,1.33531e-05,1.776121e-05,0.0,inf,8.445164e-07,7.731545e-07,3.238566e-06,3.189192e-06,0.0
CORG,CorgiCoin,3.05739e-08,5.74288e-13,53237.9224361,53237.9224361,381.1888533,49.8473820427,53.3567781031,31.1270629266,35.0733916108,0.151363550784,11.8934553864,154102118.802,459127595.898,103.684032287,23.7869107729,1.05559951379e+11,918255191.796,4,False,False,False,False,False,False,False,2014-02-21,2014-02-21,2014-02-02,2014-02-21,corgicoin,1,50,1,19,175,174,1,0.01395256,0.002267663,0.002271305,0.0002383714,3.283229e-05,0.0002384087,3.28325e-05,184825.1,4.0,8.153277e-05,6.83865e-05,0.0002701795,0.0002435825,0.0
ELC,Elacoin,0.0159187,1.108e-05,1436.70577617,1436.70577617,397.768615692,51.7370850297,92.0233907124,57.780313633,57.780313633,0.596093086892,0.0,2163.64687538,0.0,560.327501679,0.0,2033828.06286,0.0,1,False,False,False,False,False,False,False,2013-06-09,2013-06-09,2013-05-13,2013-06-09,Milkshake,1,108,6,110,274,250,24,0.1032711,0.01255877,0.01272059,0.0008601108,0.000117652,0.0008607494,0.000117656,49107.04,3.0,0.0004070636,0.0004501349,0.00102747,0.001242374,0.0
RBBT,RabbitCoin,3.22752e-09,9.97985e-11,32.3403658372,9.98484107882,6.70834718989,3.72560609409,9.95754129172,3.27835688732,3.19991035699,0.166007232837,0.223457327102,168622024.067,223668706.113,81.8415657889,70.1656007099,83130657865.1,70231973719.4,0,False,False,False,False,False,False,False,2014-08-30,2014-08-30,2014-02-15,2014-08-30,rabbitcointeam,1,33,1,196,245,245,0,0.01187688,0.001360689,0.001361902,0.0001079798,1.562036e-05,0.0001079867,1.562036e-05,0.0,3.0,6.633259e-05,5.785348e-05,0.0002125834,0.0001993641,0.0
J,Joincoin,0.00044167,3.49949e-07,1262.09819145,10.6247293721,9.19954176213,3.97111274515,6.87380557852,26.5064913544,1.84150373271,0.798086599481,0.667972432764,47896.5642883,62562.6700858,398.245213141,248.485744988,23900385.5799,23273313.2719,1,False,False,False,False,False,False,True,2014-08-25,2014-08-25,2014-08-13,2014-08-25,Love_of_Algo,1,25,1,12,100,100,0,0.01171717,0.001364164,0.001365459,0.0001086923,1.572327e-05,0.0001087,1.572327e-05,0.0,4.0,2.758944e-05,2.458698e-05,8.645211e-05,8.312319e-05,0.0
GME,GameCoin,7.52741e-06,1.17666e-08,639.726853977,639.726853977,494.177466157,39.7981834691,73.0494699361,57.868057935,57.868057935,0.0474035555021,0.0,364421.719571,0.0,40.9092683983,0.0,314495943.99,0.0,0,False,False,False,False,False,False,False,2013-08-25,2013-08-25,2013-05-12,2013-08-25,gamecoin,1,23,1,105,130,130,0,0.1261777,0.009731892,0.009794592,0.0007753195,6.338341e-05,0.0007756992,6.338341e-05,0.0,3.0,0.0001810333,0.0001478998,0.0004646265,0.0004011838,0.0
FLT,FlutterCoin,2.29993e-05,2.13712e-07,107.618196451,107.618196451,91.9972,14.1948827499,16.3175181892,3.44838618629,3.92755760583,23.6114682934,258.672339105,3540171.27047,24625887.4692,15536.3461371,7760.17017316,2329432695.97,738776624.076,2,False,False,True,False,False,True,False,2014-03-20,2014-03-20,2014-03-10,2014-03-20,thekidcoin,1,385,17,314,331,279,52,0.058073,0.001825638,0.001829436,0.0001890065,2.910744e-05,0.0001890395,2.910763e-05,604868.3,3.0,0.0001313129,0.0001263993,0.0003429728,0.0003448761,0.0
RDD,ReddCoin,3.61522e-07,2.00505e-08,18.0305728037,14.9327550599,9.27905012949,4.5853363059,5.74804966801,3.08365447535,2.79024831299,30.819156558,39.7072142753,262876477.909,390364829.84,21450.1329644,6631.10478398,1.82962028625e+11,65190926583.3,8,False,False,True,False,False,False,True,2014-02-09,2014-02-09,2014-01-20,2014-02-09,ReddCoin,1,63,3,20,411,410,1,0.01302,0.002591657,0.002598852,0.0002728565,3.563315e-05,0.0002729187,3.563347e-05,414792.4,4.0,0.0003007167,0.0002777563,0.0009956918,0.0009954168,1.0
ADD,AdderalCoin,1.50103e-05,2.31674e-08,647.906109447,647.906109447,83.3836069216,17.9371445997,20.5817668157,12.2139551454,16.5601088264,0.00211739286027,0.0970352427891,1722.93301403,9646.62771909,0.660626572405,0.194070485578,537555.100377,19293.2554382,1,False,False,False,False,False,False,False,2015-02-28,2015-02-28,2014-07-24,2015-02-28,adderalcoin,1,11,2,219,52,52,0,0.05128205,0.001131099,0.001132162,9.124655e-05,1.390859e-05,9.125235e-05,1.390859e-05,0.0,4.0,5.190947e-06,4.884086e-06,1.666271e-05,1.688306e-05,0.0
ADC,AudioCoin,1.66729e-06,9.67213e-08,17.238085096,5.80943354809,4.70791707375,3.03661096087,3.32899333271,3.82684428656,2.18671886223,0.882799397923,1.38823794403,2026243.68413,5201121.33373,190.684669951,73.5766110339,437668635.773,275659430.688,2,False,False,False,False,False,False,True,2015-06-05,2015-06-05,2015-06-13,2015-06-05,cryptobloguk,1,3,0,333,2,0,2,0.0,0.001085941,0.001086629,1.341022e-05,1.782505e-05,1.341022e-05,1.78251e-05,0.0,inf,8.467273e-07,7.751138e-07,3.248971e-06,3.199326e-06,0.0
DIEM,CarpeDiemCoin,2.00286e-08,1.77771e-10,112.66517036,112.66517036,4.88526269574,5.09303426703,5.37119893688,6.30749476956,6.55622278702,0.380625703669,1.06099342971,119868320.055,97277407.5799,235.607310571,12.7319211566,74198490114.0,1167328890.96,2,False,False,True,False,False,False,False,2014-04-27,2014-04-28,2014-03-13,2014-04-28,Carpe Diem Coin,1,354,11,46,184,175,9,0.0120699,0.001628862,0.001632384,0.0001526012,2.603853e-05,0.0001526293,2.603864e-05,674847.0,3.0,9.90476e-05,9.83216e-05,0.0002849174,0.0003030811,0.0
ADN,Aiden,6.39634e-05,2e-07,319.817,319.817,108.412542373,20.3739661691,20.865105523,7.83633543523,7.90370792426,0.615144322883,6.70288971705,75363.0553596,124067.91745,388.771212062,13.4057794341,47629450.9873,248135.8349,1,False,False,True,False,False,False,False,2014-04-15,2014-04-15,2014-04-05,2014-04-15,defaced,1,1146,29,1139,1354,967,387,0.02703839,0.001705145,0.001708135,0.0001674591,2.708386e-05,0.0001674782,2.708401e-05,11469500.0,3.0,0.000421001,0.0004095279,0.001126597,0.001161378,0.0
VTR,vTorrent,2.8163e-05,2.50759e-06,11.2311023732,10.3492119488,3.12922222222,3.1243723056,5.27886907864,4.24974108477,2.80312516024,0.567484941179,1.12978257138,85632.3569762,188905.969938,214.509307766,159.299342565,32369030.937,26635741.7613,1,False,False,False,False,False,False,True,2014-12-24,2014-12-25,2014-12-11,2014-12-25,vtorrent,1,75,1,14,78,77,1,0.02397602,0.001187562,0.001188554,9.581095e-05,1.891537e-05,9.581653e-05,1.891542e-05,68036.03,4.0,2.618292e-05,2.228991e-05,6.042202e-05,5.657518e-05,0.0
MINT,Mintcoin,4.46387e-07,9.99791e-09,44.6480314386,10.4962589529,7.22043844737,4.53600447039,10.535756635,2.58509896416,2.66038328253,23.9528261117,31.4876573566,138714671.283,181995231.289,16455.5915387,15743.8286783,95296979171.6,90997615644.6,7,False,False,True,False,False,True,False,2014-02-19,2014-02-19,2014-02-05,2014-02-19,mintcointeam,1,33,1,14,264,264,0,0.01100357,0.002310001,0.002313675,0.0002461234,2.488119e-05,0.0002461573,2.488119e-05,0.0,3.0,0.0001064365,9.064261e-05,0.0003507949,0.0003230144,0.0
AEON,Aeon,9.20332e-05,1.04958e-05,8.76857409631,5.9416507957,3.11464879774,2.97459719076,6.78964800865,2.56199059762,2.60261433553,2.25127308847,2.66697856451,62670.2155888,71581.0048751,351.198601802,240.028070806,9776553.63186,6442290.43876,1,False,False,False,False,False,False,True,2015-08-04,2015-08-04,2014-06-06,2015-08-04,aeon,1,65,1,424,204,203,1,0.01321758,0.001069587,0.001070335,8.272595e-05,1.752919e-05,8.272961e-05,1.752927e-05,336738.2,4.0,4.593588e-05,4.167068e-05,0.0001417641,0.0001384249,1.0
ELT,Electron,0.000203494,6e-08,3391.56666667,3391.56666667,203.494,32.714385384,32.714385384,14.6296215552,14.6296215552,0.255074589861,26.2756516853,18337.8611557,129122.488552,146.157739991,26.2756516853,10507594.4422,129122.488552,1,False,False,False,False,False,False,False,2014-06-12,2014-06-12,2014-05-25,2014-06-12,electron-coin,1,17,1,18,29,29,0,0.004926108,0.001549768,0.001551625,0.0001253685,1.74871e-05,0.0001253811,1.74871e-05,0.0,4.0,7.92166e-06,6.507126e-06,2.302925e-05,2.072202e-05,0.0
MED,MediterraneanCoin,7.0174e-06,1.19619e-06,5.86645934174,5.86645934174,3.5087,2.02929458539,6.60099101604,1.85180788622,2.15844473051,0.474051547404,0.57895481378,125096.530618,145649.418707,209.530783953,166.738986369,55292666.5331,41947032.5876,1,False,False,False,False,True,False,False,2014-10-22,2014-10-22,2014-01-03,2014-10-22,smallplatf,1,261,3,441,105,100,5,0.01556777,0.001264213,0.001265281,0.0001018208,1.956771e-05,0.0001018263,1.956779e-05,323896.0,4.0,3.204963e-05,2.862513e-05,0.0001007667,9.743291e-05,1.0
OZC,Ozziecoin,4.99663e-08,1.57235e-10,317.781028397,317.781028397,62.2181019895,6.54063390372,6.75107543819,3.25890605337,4.27228011852,0.00419951320676,0.159429333337,273900.989481,5005636.51751,0.701318705529,0.318858666675,45741465.2434,10011273.035,1,False,False,False,False,False,False,False,2015-07-23,2015-07-23,2014-04-21,2015-07-23,Ozziecoin,1,213,2,458,79,67,12,0.02118934,0.001076415,0.001077232,8.324903e-05,1.759522e-05,8.325362e-05,1.759527e-05,62974.35,3.0,1.566133e-05,1.212043e-05,3.234729e-05,3.019067e-05,0.0
MEC,Megacoin,0.00231783,2.61093e-05,88.7741149705,88.7741149705,51.1949304908,13.450480361,14.5832091945,14.3495183395,14.3495183395,32.0837793155,0.0,198628.363464,0.0,29324.5742944,0.0,181546324.206,0.0,7,False,False,False,False,True,True,True,2013-07-07,2013-07-07,2013-05-29,2013-07-07,kimoto,1,73,3,39,143,142,1,0.1281395,0.0113937,0.01152649,0.0008666568,0.0001057765,0.0008672926,0.0001057808,4863.012,3.0,0.0002185038,0.0001954605,0.0005809067,0.0005518668,0.0
HIRO,Hirocoin,3.89347e-05,1.99855e-08,1948.14740687,1948.14740687,973.3675,37.2505546441,38.4960712477,29.4580688423,30.9537263709,1.16727204938,68.160796602,883160.275751,2158530.69395,761.061376196,136.321593204,575820499.789,4317061.38789,1,False,False,True,False,False,False,False,2014-03-26,2014-03-26,2014-04-13,2014-03-26,dupee419,1,229,3,211,162,21,141,0.1051242,0.001773939,0.001777329,0.0001791676,2.843215e-05,0.0001791923,2.843233e-05,143446.8,4.0,1.291883e-05,1.017991e-05,3.472981e-05,2.949416e-05,0.0
XEM,NEM,1.63946e-06,2.70266e-07,6.06609784435,6.06609784435,3.75979818828,3.04238874032,3.04238874032,2.53636396735,2.53636396735,14.6499761539,98.5226796835,22664579.5807,60094591.9287,4116.64329925,98.5226796835,6368746862.17,60094591.9287,5,False,False,True,False,True,True,True,2015-03-31,2015-03-31,2014-06-16,2015-03-31,ournem,1,1,1,288,178,178,0,0.03256523,0.001123635,0.001124505,9.014718e-05,1.374174e-05,9.015215e-05,1.374174e-05,0.0,3.0,5.961209e-05,5.038902e-05,0.0001722442,0.0001557318,0.0
NAUT,NautilusCoin,0.000810294,3.65042e-05,22.1972814087,22.1972814087,3.82670828867,4.73631455676,4.78285613037,4.44167704684,4.44510259686,9.43467204491,56.3041954597,51716.7426469,192901.379626,5679.67257104,168.912586379,31133479.0735,578704.138878,2,False,False,True,False,False,False,True,2014-05-15,2014-05-15,2014-05-01,2014-05-15,BK_PHI,1,80,1,14,172,172,0,0.006323949,0.001599982,0.001601721,0.0001364237,1.854152e-05,0.0001364335,1.854152e-05,0.0,3.0,5.955578e-05,5.482156e-05,0.0001887531,0.0001866751,0.0
SMLY,SmileyCoin,3.00053e-08,9.44122e-09,3.17811681117,3.17811681117,3.00053,2.41924267631,4.19671704555,2.69279929371,2.54754902007,0.395944605901,0.522825320877,35533700.8834,48648401.2167,136.20494443,77.9009728107,12223593103.9,7248611781.29,2,False,False,False,False,False,False,False,2015-01-27,2015-01-28,2014-11-04,2015-01-28,gstefans,1,56,1,85,24,24,0,0.01449275,0.001157082,0.001158098,9.344449e-05,1.408629e-05,9.344893e-05,1.408629e-05,0.0,4.0,3.383869e-06,2.953795e-06,9.634193e-06,9.242539e-06,0.0
CIRC,CryptoCircuits,0.000419996,1.84664e-06,227.437941342,227.437941342,177.500348665,5.42914906053,8.52093584193,3.35029793268,3.05441699557,17.9049884024,38.737837282,142827.659381,332417.323837,3634.71264568,1820.67835225,28994014.8543,15623614.2204,4,False,False,False,False,False,False,True,2015-06-18,2015-06-18,2015-05-31,2015-06-18,CryptoCircuits,1,31,2,18,77,76,1,0.02255639,0.001083251,0.001084533,8.463605e-05,1.776079e-05,8.464221e-05,1.776085e-05,1340.586,4.0,1.069486e-05,9.944646e-06,3.395416e-05,3.410292e-05,0.0
GDC,GrandCoin,3.99441e-06,5e-08,79.8882,79.8882,66.5735,15.879205546,15.879205546,7.20133777816,7.20133777816,0.911526324726,0.0,1643348.81949,0.0,683.644743544,0.0,1232511614.61,0.0,0,False,False,False,False,False,False,False,2013-12-16,2013-12-17,2013-07-13,2013-12-17,Grandcoin,1,28,10,157,114,110,4,0.06257166,0.004905263,0.00493504,0.0005367948,6.561393e-05,0.0005370918,6.561496e-05,105785.7,3.0,0.0001660856,0.0001564272,0.0004160042,0.0004188725,0.0
FLY,Flycoin,0.00773102,0.000299984,25.7714411435,5.23852825586,2.46308880924,2.74461559678,3.26420135756,4.34872992312,2.36749018157,0.943501344775,1.89788483597,530.723310834,1502.23400305,108.502654649,56.9365450792,61033.1807459,45067.0200914,1,False,False,False,False,False,False,False,2015-09-14,2015-09-14,2015-08-17,2015-09-14,vegasguy,1,1076,4,447,312,89,223,0.03877341,0.001060661,0.001062137,8.108306e-05,1.730509e-05,8.108763e-05,1.730519e-05,1245683.0,3.0,2.020833e-05,1.757196e-05,5.149373e-05,4.880709e-05,0.0
BRC,Biebercoin,1.51273e-07,6.46197e-09,23.4097341832,23.4097341832,23.4097341832,11.509762837,11.509762837,1.3122533513,1.3122533513,0.0178177082625,2.91173068387,154563.916759,19248184.9627,2.97555727984,2.91173068387,25812174.0988,19248184.9627,1,False,False,False,False,False,False,False,2015-07-21,2015-07-21,2014-06-02,2015-07-21,Omega6,1,42,4,482,70,63,7,0.02429668,0.001078733,0.001079909,8.338786e-05,1.760697e-05,8.33925e-05,1.760703e-05,23531.6,3.0,1.935091e-05,1.65469e-05,4.750833e-05,4.436383e-05,0.0
QSLV,Quicksilver,8.01216e-05,1.75e-06,45.7837714286,45.7837714286,17.7260176991,5.07503776807,5.33321391292,6.57689081885,7.04713811798,1.21319671054,11.3576364073,99586.9067393,195784.681037,509.542618426,56.7881820364,41826500.8305,978923.405184,1,False,False,False,False,False,False,True,2014-11-13,2014-11-13,2014-10-31,2014-11-13,QuicksilverCoin,1,40,2,18,86,85,1,0.01484594,0.001240459,0.001241738,9.97974e-05,1.92995e-05,9.980444e-05,1.929956e-05,119215.6,4.0,3.965136e-05,3.505555e-05,0.0001231281,0.0001177681,0.0
