coin,earliest_trade_date,network_date,user1,user1_num_mentions,user1_num_posts,user1_num_subjects,user1_days_since_first_post,user1_degree_total,user1_degree_incoming,user1_degree_outgoing,user1_clustering_coefficient,user1_closeness_centrality_unweighted,user1_closeness_centrality_weighted,user1_closeness_centrality_incoming_unweighted,user1_closeness_centrality_outgoing_unweighted,user1_closeness_centrality_incoming_weighted,user1_closeness_centrality_outgoing_weighted,user1_satoshi_distance,user1_satoshi_pagerank_weighted,user1_pagerank_weighted,nontrivial,slug,coin_name,max_price,min_price,severity_to_min_price,severity_to_min_price_after_max,severity_to_last,severity_to_average,severity_to_average_after_max,severity_to_average_volume_weighted,severity_to_average_after_max_volume_weighted,total_volume,market_num,BTC-E,Kraken,Poloniex,Cryptsy,BTC38,BTER,Bittrex,first_trade
ZET,2013-09-10,2013-08-04,Giskard,1,107,5,81,79,53,26,0.1971362,0.01053698,0.01067208,0.0008123045,9.807084999999999e-05,0.0008129669,9.80748e-05,4.0,5.293836999999999e-05,0.00014956100000000001,0.0,zetacoin,Zetacoin,9.481120000000001e-05,6.76524e-07,140.14462162465782,46.94948574597783,16.295596068206542,4.983222216703419,4.4939131940584005,2.174280887826573,2.174280887826573,12385063,7,False,False,False,True,False,True,False,2013-09-10
FRC,2013-05-03,2014-06-28,FreicoinMafia,1,0,0,1,0,0,0,0.0,1.70381e-05,1.70381e-05,1.70381e-05,1.70381e-05,1.70381e-05,1.70381e-05,inf,9.261745000000001e-07,3.890774e-06,0.0,freicoin,Freicoin,0.00133721,1.95662e-06,683.4285655875948,683.4285655875948,425.72069849254217,27.435140232471145,27.716285850020107,28.009355335338054,28.009355335338054,519037,5,False,False,False,True,False,True,False,2013-05-03
SLFI,2015-03-22,2015-03-06,freedomsr40,1,148,7,159,42,30,12,0.07433217,0.001141488,0.001143008,9.133178e-05,1.8353479999999998e-05,9.133752e-05,1.835359e-05,4.0,1.359911e-05,3.733108e-05,0,selfiecoin,Selfiecoin,1.6e-07,9.9885e-09,16.018421184362015,16.018421184362015,16.0,6.939690569999838,9.425875229785765,2.7235944908004304,3.970475111620645,823,1,False,False,False,False,False,False,False,2015-03-22
WBB,2015-02-28,2015-02-12,WildBeastBitcoin,1,68,1,1,6,6,0,0.06666667,0.001152873,0.00115391,9.306164000000001e-05,1.3990510000000002e-05,9.306798000000001e-05,1.3990510000000002e-05,4.0,1.136706e-06,4.2920030000000005e-06,0,wildbeastbitcoin,WildBeastBitcoin,0.00121001,9.25487e-05,13.074305743894836,13.074305743894836,9.578395750710458,4.261007244967666,4.261007244967666,2.5271886957831384,2.5271886957831384,85333,2,False,False,False,True,False,False,True,2015-02-28
DUCK,2014-02-22,2014-02-05,mainduck,1,42,1,1,22,22,0,0.02164502,0.0028158640000000004,0.0028221009999999996,0.0002946068,2.734781e-05,0.0002946648,2.734781e-05,3.0,1.773613e-05,3.191021e-05,0.0,duckduckcoin,DuckDuckCoin,6.00739,0.0045006,1334.7975825445496,1334.7975825445496,396.21094703240317,9.647069547152588,10.510115792948586,1.7230608539300083,1.7452523872945764,29835,0,False,False,False,False,False,False,False,2014-02-22
DT,2014-09-17,2014-09-17,darktoken,1,4,1,1,23,23,0,0.02766798,0.001330981,0.00133236,0.00010571159999999999,1.530643e-05,0.0001057188,1.530643e-05,4.0,2.547747e-06,9.63716e-06,0,darktoken,DarkToken,1.00051e-05,4.89684e-07,20.43174782104377,20.43174782104377,4.65353488372093,4.257294128289751,4.376524180401478,1.2251530534492356,1.4268891423971053,62109,1,False,False,False,True,False,False,False,2014-09-17
DP,2014-10-04,2014-09-21,7vpo,1,76,2,219,18,6,12,0.04575163,0.001320455,0.0013222120000000001,0.0001051423,2.004746e-05,0.0001051494,2.004756e-05,4.0,9.882693e-07,3.874083e-06,0.0,digitalprice,DigitalPrice,0.00039995300000000004,8e-08,4999.4124999999985,4999.4124999999985,2105.015789473684,24.33552244077391,35.925433375366076,8.48184239335713,8.866943749467936,56360,1,False,False,False,False,False,False,False,2014-10-04
CESC,2014-04-03,2014-03-21,cryptoescudo,1,17,1,1,1,0,1,0.0,0.001827887,0.0018304520000000002,2.1704690000000002e-05,2.8926059999999998e-05,2.1704690000000002e-05,2.8926220000000002e-05,inf,1.099001e-06,4.676444e-06,0.0,cryptoescudo,CryptoEscudo,4.76532e-06,9.98965e-08,47.70257216218786,11.499768330823587,7.563999999999999,6.741319784325571,4.242052849074644,4.6915903658009555,3.6814397761223945,33200,3,False,False,False,False,False,False,False,2014-04-03
CYP,2015-04-11,2015-03-30,Cypher7A69,1,53,1,1,20,20,0,0.05789474,0.001132075,0.001133165,9.065796000000001e-05,1.3731170000000001e-05,9.066334e-05,1.3731170000000001e-05,4.0,3.171085e-06,9.397197e-06,0,cypher,Cypher,4.86949e-05,2.38147e-06,20.44741273247196,20.44741273247196,15.848315411253154,5.213375794776613,5.213375794776613,1.5296756488826846,1.5296756488826846,161275,3,False,False,False,True,False,False,False,2015-04-11
POT,2014-02-10,2014-01-23,SCryptoMiners,1,73,4,3,9,3,6,0.13888889999999998,0.00345417,0.003466078,0.0003257191,4.371999e-05,0.0003258097,4.372058e-05,5.0,1.977659e-06,8.132634e-06,0.0,potcoin,PotCoin,3.16443e-05,2.85475e-06,11.084788510377441,11.084788510377441,11.084788510377441,3.8386412483053673,4.241549377421537,2.2343266551344523,2.4745923563662235,4453766,6,False,False,True,True,False,False,True,2014-02-10
POP,2014-04-23,2014-02-03,cryptojette,1,111,21,5,26,25,1,0.05846154,0.002914516,0.002921608,0.0002976737,3.771777e-05,0.0002977518,3.7718070000000005e-05,4.0,5.6128869999999995e-05,0.0001183722,0.0,popularcoin,PopularCoin,4e-08,3.1874000000000004e-09,12.549413314927527,12.549413314927527,1.9112327929322608,3.7620294458060366,3.7887197602105567,2.345403576903975,2.513455208255732,4389,3,False,False,False,True,False,False,False,2014-04-23
TGC,2013-12-21,2013-09-07,mintedstone,1,52,1,6,27,18,9,0.1367521,0.009614121,0.009692102,0.0007488821,9.239761e-05,0.0007493702,9.239958000000001e-05,3.0,1.5446270000000003e-05,4.502656e-05,0.0,tigercoin,Tigercoin,6.22606e-05,4.7882e-07,130.02923854475586,130.02923854475586,94.33424242424243,22.624130333844647,23.558035515687603,4.851747416811011,4.851747416811011,224374,1,False,False,False,True,False,False,False,2013-12-21
RPC,2014-01-06,2013-12-29,colinistheman,1,214,24,203,202,175,27,0.05393035,0.004279942,0.004296398,0.00043501550000000003,5.559391e-05,0.0004351657,5.559446e-05,3.0,0.0002825699,0.0006128011,0.0,ronpaulcoin,RonPaulCoin,0.0477783,2.7000000000000002e-05,1769.5666666666668,1769.5666666666668,1769.5666666666668,23.48645548594493,24.561474838195853,1.9178039658074624,2.0134903781859603,903710,1,False,False,False,True,False,False,False,2014-01-06
TIPS,2013-12-31,2013-12-23,MystPhysX,1,57,1,1,75,74,1,0.002522523,0.004562854,0.004579193,0.00047722620000000004,5.998776e-05,0.00047736370000000004,5.99887e-05,4.0,3.614515e-05,0.0001343365,1.0,fedoracoin,FedoraCoin,2.38568e-08,2.239e-10,106.55113890129522,106.55113890129522,8.632820698389724,12.25531390260587,12.240297487310869,1.8121248731641861,1.7644782577546319,5455317,5,False,False,False,True,False,True,False,2013-12-31
NODE,2014-09-13,2013-05-03,Passion_ltc,1,303,10,4,41,31,10,0.1794872,0.01561659,0.01581587,0.001086595,0.0001550431,0.00108773,0.00015505049999999998,3.0,0.00010323549999999999,0.0002754228,0.0,node,Node,2.65e-06,1.39977e-07,18.9316816334112,18.9316816334112,18.9316816334112,3.6666639560136254,4.040992677952385,2.6577133665475725,3.5492814482353534,458998,2,False,False,False,False,False,True,False,2014-09-13
BITGOLD,2015-01-04,2014-03-22,Gold-Bars,1,217,3,23,195,193,2,0.0066085119999999995,0.0018182970000000002,0.0018209810000000002,0.000187262,2.883368e-05,0.00018728490000000003,2.883389e-05,4.0,5.749589e-05,0.0002048711,0,bitgold,bitGold,7.02033,3.87799,1.810301212741652,1.6307310999716609,1.550693361488949,1.365147083449735,1.3450980951513178,1.3565322499462806,1.3636530663059552,148648,1,False,False,False,False,False,False,False,2015-01-04
RBY,2014-03-20,2014-02-12,rby,1,7,1,6,14,12,2,0.02564103,0.00246125,0.002466653,0.0002617521,3.4765890000000005e-05,0.0002618081,3.476623e-05,4.0,9.420022e-06,3.581045e-05,0.0,rubycoin,Rubycoin,0.000368709,8.97101e-07,411.000545089126,1.0,1.0,41.474086376656544,1.0,28.454002650362092,1.0,1922387,4,False,False,True,True,False,False,True,2014-03-20
DOPE,2014-02-22,2014-02-17,userpacman,1,386,29,46,219,187,32,0.03551347,0.0023479489999999998,0.0023546120000000003,0.0002497375,3.364333e-05,0.0002497819,3.3643559999999995e-05,4.0,8.739822000000001e-05,0.0003116544,0.0,dopecoin,DopeCoin,2.5882600000000002e-05,1.0003500000000001e-08,2587.354425950917,2587.354425950917,43.13766666666667,29.685142221445574,30.701198508657647,5.201050260939293,5.196254043251328,461046,1,False,False,False,False,False,False,True,2014-02-22
LSD,2014-09-13,2014-09-05,lightspeedLS,1,45,1,1,11,11,0,0.05454545,0.0013469139999999998,0.0013483179999999998,0.00010712530000000001,1.549667e-05,0.00010713110000000001,1.549667e-05,4.0,2.040192e-06,8.229609e-06,0.0,lightspeed,Lightspeed,7.18e-05,4.50587e-06,15.934769533963475,1.7941029485257372,1.2953274400144326,4.193717336604487,1.2844939398005275,1.7923106582877228,1.0280019772974986,79130,1,False,False,False,True,False,False,False,2014-09-13
SLR,2014-03-29,2014-01-24,ddirt,1,29,1,15,14,13,1,0.0989011,0.003387358,0.0033976109999999996,0.0003200501,4.291309e-05,0.0003201191,4.291347e-05,4.0,4.606169e-06,1.736104e-05,0.0,solarcoin,SolarCoin,6.998409999999999e-05,2.5225700000000002e-06,27.743174619534845,2.316587222773916,2.316587222773916,4.212294884296304,1.4140810214085957,3.858842669985845,1.1468634860740792,292777,2,False,False,False,False,False,False,True,2014-03-29
SLG,2014-09-23,2014-08-03,Sterlingcoin,1,297,1,1,18,18,0,0.0130719,0.0014363020000000002,0.001438005,0.00011206040000000001,1.616501e-05,0.0001120675,1.616501e-05,4.0,5.088879e-06,2.012894e-05,0.0,sterlingcoin,Sterlingcoin,0.00020050599999999998,1.0788499999999998e-05,18.58516012420633,18.58516012420633,13.630591434398367,7.6973066085091615,7.6973066085091615,4.361505685387919,4.361505685387919,102022,6,False,False,False,True,False,False,True,2014-09-23
NRB,2013-07-04,2013-12-03,educatedwarrior,1,20,0,192,9,0,9,0.2222222,0.006617673,0.006653556,5.1498609999999996e-05,7.564468e-05,5.1498609999999996e-05,7.564574000000001e-05,inf,2.344212e-06,9.817055e-06,0.0,noirbits,Noirbits,0.000250264,1.50116e-06,166.71374137333794,166.71374137333794,67.63891891891892,11.900750047962902,15.305445039402054,5.256037431376402,5.256037431376402,140752,1,False,False,False,True,False,False,False,2013-07-04
WKC,2014-06-25,2014-05-27,wankcoin,1,12,1,1,16,16,0,0.025,0.001589387,0.001591454,0.00013214690000000001,1.7993379999999998e-05,0.0001321618,1.7993379999999998e-05,4.0,4.477819999999999e-06,1.563367e-05,0.0,wankcoin,WankCoin,0.00038021400000000003,1.01e-06,376.449504950495,376.449504950495,376.449504950495,7.971684335412568,8.056811178027845,2.2554573518802656,2.258990870142401,327317,1,False,False,False,False,False,False,False,2014-06-25
QB,2014-05-26,2014-02-27,QuarkBar,1,26,1,1,14,14,0,0.03296703,0.002134916,0.002138958,0.0002280104,2.3874899999999997e-05,0.0002280538,2.3874899999999997e-05,4.0,3.450879e-06,1.2660510000000001e-05,0.0,quarkbar,Quarkbar,1.18616e-05,2.8e-07,42.362857142857145,42.362857142857145,35.94424242424242,6.334971698581534,7.004049386624661,3.2955104172096603,3.90769497386599,7599,1,False,False,False,False,False,False,False,2014-05-26
BDSM,2014-10-20,2014-09-20,altcoin.center,1,51,3,12,3,0,3,0.0,0.0013233610000000001,0.001324997,1.526764e-05,2.006191e-05,1.526764e-05,2.0062020000000003e-05,inf,8.510331999999999e-07,3.549626e-06,0.0,bdsm,BDSM,1.30072e-06,1e-08,130.072,130.072,5.9123636363636365,4.6708607252029255,4.852376429795854,2.883664708383796,2.9240359029517777,333,1,False,False,False,False,False,False,False,2014-10-20
NRS,2014-04-20,2014-09-06,chocobo,1,73,0,257,39,7,32,0.02560455,0.0013493589999999998,0.001351886,0.0001069473,2.034069e-05,0.0001069576,2.034082e-05,4.0,4.8521879999999996e-06,1.466751e-05,0.0,noirshares,NoirShares,0.00046801199999999996,9e-06,52.00133333333334,52.00133333333334,6.6887523224238965,6.3082402189890985,6.995756714499729,1.7444498050108381,1.7570595131219866,556602,2,False,False,False,True,True,False,False,2014-04-20
AXR,2014-08-27,2014-08-15,Project Axron,1,118,1,1,0,0,0,0.0,1.591723e-05,1.591723e-05,1.591723e-05,1.591723e-05,1.591723e-05,1.591723e-05,inf,8.798088e-07,3.678028e-06,0.0,axron,Axron,6.01411e-05,9.69453e-07,62.0361172743805,62.0361172743805,12.100824949698188,9.354476796485024,9.8277412455834,2.8801434554128145,3.080902072313654,132597,1,False,False,False,True,False,False,False,2014-08-27
EXC,2014-01-16,2013-08-18,CaptChadd,1,883,40,409,295,235,60,0.09272727,0.01005196,0.01016585,0.0007851863,9.560644e-05,0.0007857792,9.560878000000001e-05,3.0,0.00047378730000000003,0.001183072,0.0,extremecoin,Extremecoin,0.00033203800000000005,1.01454e-05,32.72793581327498,32.72793581327498,18.38903872886472,4.227647476748444,6.0942303258877395,1.7697583487293016,4.325028684148337,60584,2,False,False,False,False,False,True,False,2014-01-16
SWARM,2014-09-16,2014-06-25,fractastical,1,143,1,151,11,6,5,0.07272727,0.001513803,0.0015159379999999999,0.0001219521,2.249224e-05,0.0001219647,2.2492379999999997e-05,4.0,2.404425e-06,9.597569999999999e-06,0,swarm,Swarm,0.000263962,6.54382e-06,40.337600973131906,14.664555555555555,14.664555555555555,5.206112434205727,5.072375902229825,5.170571833359962,4.855664967789607,118352,3,False,False,True,False,False,False,False,2014-09-16
DRZ,2015-04-27,2015-04-15,DRZ,1,28,1,1,18,18,0,0.05882353,0.001122006,0.0011229760000000001,8.953769e-05,1.3647960000000001e-05,8.954299999999999e-05,1.3647960000000001e-05,4.0,1.8620339999999998e-06,6.569357e-06,0,droidz,Droidz,2.1481399999999997e-05,1.9038400000000001e-06,11.283196066896377,4.153242334016474,4.153242334016474,3.69612924404584,1.3256751986531825,3.2386186562258983,1.352913985487549,19152,3,False,False,False,False,False,False,True,2015-04-27
TCO,2014-07-21,2014-06-15,bassguitarman,1,30,3,31,78,64,14,0.02768284,0.001559906,0.001561764,0.0001251506,2.283025e-05,0.00012516,2.2830349999999997e-05,3.0,0.00016789369999999998,0.0001208976,0.0,tacocoin,TacoCoin,2.94861e-06,5.0897999999999995e-09,579.3174584463043,579.3174584463043,403.07988845144365,15.559046933542616,13.537695021916216,4.593687062995637,2.434257741416823,999,0,False,False,False,False,False,False,False,2014-07-21
GLOBE,2015-06-18,2015-06-05,GlobalCurrencyCoin,1,1,1,1,0,0,0,0.0,1.3392979999999997e-05,1.3392979999999997e-05,1.3392979999999997e-05,1.3392979999999997e-05,1.3392979999999997e-05,1.3392979999999997e-05,inf,7.689491e-07,3.1860820000000002e-06,0,global,Global,0.00190698,8e-08,23837.25,23837.25,23837.25,2.5993695065678395,1.5585861260678102,1.4661585584150107,1.2144716572049528,626262,1,False,False,False,False,False,False,True,2015-06-18
VNL,2015-03-06,2014-12-13,john-connor,1,76,4,1,2,2,0,0.0,0.001223264,0.001224819,9.707277e-05,1.440507e-05,9.708086999999999e-05,1.440507e-05,4.0,1.3862659999999999e-06,5.040406e-06,0,vanillacoin,Vanillacoin,0.000250341,2.65549e-05,9.427299669740801,1.4373370844577138,1.4373370844577138,2.870639599648918,1.1794323350867233,1.9041413750173093,1.031446563879684,386208,2,False,False,True,False,False,False,True,2015-03-06
RIN,2014-08-02,2014-05-24,homhomhom,1,91,1,77,15,13,2,0.06666667,0.001599525,0.00160153,0.0001335698,2.3803960000000002e-05,0.0001335784,2.380408e-05,4.0,2.698679e-06,1.0502149999999999e-05,0.0,ringo,Ringo,3.29525e-06,4.1945500000000005e-07,7.85602746420951,3.661388888888889,2.995681818181818,2.1340441369972813,1.8457782498916335,1.7959775497551675,1.611347973744589,12821,2,False,False,False,False,False,False,False,2014-08-02
CANN,2014-08-02,2014-06-08,CannabisCoinDev,1,189,13,66,58,58,0,0.03206292,0.001574791,0.001577095,0.0001268843,1.758087e-05,0.00012689629999999998,1.758087e-05,4.0,1.27498e-05,3.939658e-05,0.0,cannabiscoin,CannabisCoin,0.000144353,5.29731e-07,272.5024587951243,16.593462300230247,16.593462300230247,8.071591990244348,8.401462106132342,2.7043935534448478,4.220370675789943,4581956,5,False,False,False,True,False,False,True,2014-08-02
CLR,2013-11-03,2013-08-06,vipah,1,85,11,116,52,38,14,0.1386054,0.01022,0.01033379,0.000811674,9.766906e-05,0.0008123219,9.767181999999998e-05,3.0,0.00010745729999999999,0.00030834689999999996,0.0,copperlark,Copperlark,0.0008419339999999999,1.59171e-06,528.9493689177049,528.9493689177049,336.7736,7.748597380881327,8.858358075605533,3.959981018526584,3.959981018526584,501671,2,False,False,False,True,False,False,False,2013-11-03
RIC,2014-02-27,2013-09-06,gatra,1,116,5,69,22,7,15,0.2121212,0.009526831999999999,0.009637676,0.0007509439999999999,9.254424999999999e-05,0.0007514936999999999,9.254709999999999e-05,4.0,1.304676e-05,4.404254e-05,1.0,riecoin,Riecoin,0.00098789,8.30314e-06,118.97788065719715,118.97788065719715,29.166851194114017,15.298951844615756,15.533245326417791,4.04447269116933,4.078377807254663,904409,2,False,False,True,False,True,False,False,2014-02-27
FRAC,2014-06-15,2014-06-13,Fractalcoin,1,1,1,1,3,3,0,0.0,0.001562606,0.0015647529999999999,0.0001257623,1.743558e-05,0.0001257738,1.743558e-05,5.0,1.14416e-06,4.720762e-06,1.0,fractalcoin,Fractalcoin,0.00281314,6.74797e-06,416.8868563434633,416.8868563434633,183.86535947712417,41.981700063129246,41.981700063129246,3.900162509538743,3.900162509538743,478281,1,False,False,False,True,False,False,False,2014-06-15
HAM,2014-10-26,2014-11-14,hamhrc,1,43,1,134,44,43,1,0.01162791,0.0012480969999999999,0.001249515,0.0001001041,1.9269360000000003e-05,0.0001001122,1.9269439999999998e-05,4.0,8.179587e-06,3.0133890000000002e-05,0.0,hamradiocoin,HamRadioCoin,7.69266e-05,1.52483e-06,50.44929598709365,31.9579414403935,3.942931829830856,7.319557843836415,7.122149031009763,5.491954186597091,5.4342399801659775,15877,4,False,False,False,True,False,False,False,2014-10-26
MED,2014-10-22,2014-01-04,smallplatf,1,261,3,150,7,6,1,0.0952381,0.004009924000000001,0.004023942,0.000406693,5.2731909999999996e-05,0.00040686629999999997,5.2732790000000004e-05,4.0,4.783227e-06,1.718238e-05,1.0,mediterraneancoin,MediterraneanCoin,6.98998e-06,1.5178700000000001e-06,4.605124286006047,2.3578632772706727,2.3578632772706727,2.013801517675168,1.1657320493011007,1.6014536201697256,1.141526423069191,40145,2,False,False,False,True,True,False,False,2014-10-22
DASH,2014-02-14,2014-01-19,eduffield,1,157,9,227,34,28,6,0.03208556,0.003716505,0.003727422,0.00035838300000000004,4.6679380000000004e-05,0.0003584925,4.667987e-05,4.0,1.1691389999999999e-05,4.0945879999999996e-05,1.0,dash,Dash,0.025075200000000002,0.00034001400000000003,73.74755157140588,6.9805353881787005,2.6672509929646826,2.838280195685124,2.4662604408248328,1.7174123563149304,1.6055629951199104,161731143,35,False,False,True,True,False,True,True,2014-02-14
THC,2014-06-28,2014-03-09,HempCoin,1,64,1,1,16,16,0,0.05,0.001955653,0.001958425,0.0002070962,2.274692e-05,0.0002071275,2.274692e-05,4.0,4.1068860000000005e-06,1.478285e-05,0.0,hempcoin,HempCoin,4.427509999999999e-06,1.2e-07,36.89591666666667,36.89591666666667,36.89591666666667,8.085571866247259,11.50355054239475,2.512501237596122,2.261075641707593,87667,1,False,False,False,False,False,False,True,2014-06-28
CINNI,2014-04-23,2014-04-17,CinniCoin,1,40,2,1,52,52,0,0.00678733,0.001679984,0.00168229,0.0001664872,2.0191410000000002e-05,0.0001665088,2.0191410000000002e-05,4.0,1.681955e-05,6.286581e-05,0.0,cinni,Cinni,0.000271064,2.2e-06,123.21090909090908,123.21090909090908,106.29960784313722,10.39351091476182,11.46600113979477,1.820913053618048,1.7215356050557211,15548816,1,False,False,False,True,False,False,False,2014-04-23
PHO,2014-05-23,2014-02-22,photon_coin,1,6,1,1,20,20,0,0.02105263,0.002225794,0.002229857,0.00023631310000000002,2.439084e-05,0.00023634150000000003,2.439084e-05,4.0,1.02397e-05,4.067727e-05,0.0,photon,Photon,1.00148e-08,2.89e-10,34.653287197231826,34.653287197231826,19.659992147624656,5.841907797804117,6.169648149082128,3.491384524904426,3.7117634251218776,3258,1,False,False,False,False,False,False,False,2014-05-23
BURST,2014-08-30,2014-08-11,burstcoin,1,61,1,1,42,42,0,0.006968640999999999,0.001410179,0.00141166,0.000111876,1.599898e-05,0.000111885,1.599898e-05,4.0,6.7409370000000005e-06,2.550332e-05,0,burst,Burst,9.149960000000001e-06,1.6703800000000002e-07,54.777715250422055,54.777715250422055,54.777715250422055,6.081568655386523,6.1958570236622,3.791023214455005,3.8695496998053236,826312,3,False,False,True,False,False,False,True,2014-08-30
ZEIT,2014-03-20,2014-02-15,ZEITCOIN,1,182,2,1,2,2,0,0.0,0.00238345,0.002388997,0.0002558756,2.543364e-05,0.0002559201,2.543364e-05,4.0,1.36746e-06,5.672713e-06,0.0,zeitcoin,Zeitcoin,8.8774e-08,1.1890000000000001e-09,74.6627417998318,6.301391254968767,6.301391254968767,5.445162872542863,1.7260796017965818,1.6053190343151351,1.0798480956254413,683454,7,False,False,False,True,False,False,False,2014-03-20
GEO,2015-02-21,2014-03-18,Geocoin,1,1,1,1,3,3,0,0.0,0.001838692,0.0018422479999999999,0.0001939689,2.1973679999999998e-05,0.0001939961,2.1973679999999998e-05,5.0,1.283928e-06,5.408115e-06,0.0,geocoin,GeoCoin,0.00026279,7.08271e-05,3.7103029772502327,3.7103029772502327,3.280941970812488,2.3895098767118217,2.4227186489948718,1.7496711915358265,1.826562920371685,120431,4,False,False,True,False,False,False,True,2015-02-21
MEM,2013-06-09,2013-05-28,tyrion70,1,218,4,36,50,14,36,0.2721631,0.01300911,0.01321486,0.000919656,0.0001228851,0.0009203507,0.000122891,3.0,2.226136e-05,6.601072e-05,0.0,memecoin,Memecoin,3.83356e-05,3.0738300000000003e-08,1247.1607083020208,1247.1607083020208,216.77146476069842,17.037914146760684,42.64442808537365,121.47321587159126,121.47321587159126,3524,1,False,False,False,True,False,False,False,2013-06-09
LXC,2014-08-05,2014-07-22,Librexcoindev,1,55,1,1,23,23,0,0.007905138,0.001452752,0.0014544360000000001,0.00011313479999999999,1.643142e-05,0.0001131427,1.643142e-05,5.0,2.170214e-06,8.984726e-06,1.0,librexcoin,Librexcoin,0.000192848,1.1395799999999999e-05,16.922725916565753,15.85256183672966,14.909237096824072,3.8978053590996775,4.375618900294974,2.620671111346646,3.1020613336702283,2800615,2,False,False,False,True,False,False,True,2014-08-05
MZC,2014-02-27,2014-03-06,crazyearner,1,285,25,499,261,157,104,0.08727308,0.002021634,0.002025887,0.0002148758,3.087807e-05,0.0002149207,3.087831e-05,3.0,0.0002951844,0.00041631489999999997,0.0,mazacoin,MazaCoin,0.000125656,1.1996e-07,1047.4824941647216,1047.4824941647216,569.1844268792607,80.70973350585919,84.89451243392574,2.1059054711066283,2.061113534605671,4840315,3,False,False,False,True,False,False,True,2014-02-27
SPEC,2015-07-27,2014-01-27,danosphere,1,454,21,27,205,202,3,0.02945959,0.003267853,0.00328101,0.0003143434,4.0561709999999996e-05,0.0003144622,4.056203e-05,4.0,7.971271e-05,0.0002904111,0,spec,SPEC,7.11986e-07,5.0027599999999995e-08,14.231864011065893,14.231864011065893,14.231864011065893,2.779109596176016,2.779109596176016,2.7248510688479874,2.7248510688479874,50134,6,False,False,False,True,False,False,False,2015-07-27
DMD,2013-12-19,2013-07-14,JohnLuc,1,50,1,7,17,2,15,0.47058820000000007,0.01173144,0.01185837,0.0008606347999999999,0.00010299969999999999,0.0008611776,0.00010300219999999999,4.0,4.7129219999999996e-06,1.739852e-05,0.0,diamond,Diamond,0.00329246,0.00011014299999999999,29.892594173029607,29.892594173029607,2.990318244568772,5.6477684181869865,5.820190715581432,3.4616617644113026,3.4616617644113026,522211,3,False,False,False,True,False,False,True,2013-12-19
BELA,2014-03-20,2014-01-30,twoturtles,1,28,2,1,15,15,0,0.01904762,0.0030448470000000003,0.0030549859999999996,0.0003054507,2.880018e-05,0.0003055243,2.880018e-05,4.0,2.216261e-05,7.927558e-05,0.0,bellacoin,BellaCoin,9.99894e-06,5.982569999999999e-08,167.13452579744154,167.13452579744154,15.871333333333332,15.916496838439029,15.967215706829373,3.760629061990083,3.759498306572594,19203,1,False,False,True,False,False,False,False,2014-03-20
SYNC,2014-05-21,2013-06-25,MstCoin,1,49,5,1,7,7,0,0.23809520000000003,0.01158021,0.01173563,0.0008775553999999999,7.272727e-05,0.0008783831,7.272727e-05,4.0,1.4108689999999999e-05,4.427381e-05,0,sync,Sync,1.40763,0.11349100000000001,12.403009930302847,12.292208812896238,9.415774229583203,3.3873389278520296,3.286571567228207,1.9230817090365533,1.436488983876457,1700450,2,False,False,True,True,False,False,False,2014-05-21
CRC,2013-07-07,2013-07-06,Blindfolded,1,66,3,346,50,31,19,0.127551,0.01152461,0.01166874,0.0008709745,0.00010592530000000001,0.0008715680000000001,0.000105929,3.0,3.37873e-05,8.829995999999999e-05,0.0,craftcoin,CraftCoin,0.00191024,2e-06,955.12,955.12,955.12,10.62844778639262,10.905939688044702,6.379982662993085,6.379982662993085,114670,1,False,False,False,True,False,False,False,2013-07-07
SKC,2014-03-15,2013-11-02,Red Kendra,1,34,1,1,21,21,0,0.08571429,0.008998484000000001,0.009071743,0.0007146528,5.790723000000001e-05,0.0007151191,5.790723000000001e-05,4.0,2.23231e-05,7.178977e-05,1.0,skeincoin,Skeincoin,8.48518e-06,6e-08,141.41966666666667,141.41966666666667,45.171178365141465,7.4899685472237945,9.120772560067714,2.758486059086231,2.8924276639833773,8205,3,False,False,False,False,False,False,False,2014-03-15
FLAP,2014-02-22,2014-02-15,flappycoin,1,42,3,1,97,97,0,0.01353093,0.0023862420000000002,0.002390563,0.0002569172,2.543364e-05,0.000256961,2.543364e-05,4.0,6.975590000000001e-05,0.00025034090000000003,0.0,flappycoin,FlappyCoin,4.92666e-08,2.457e-10,200.51526251526246,200.51526251526246,30.108537554238215,12.85801859839649,12.85801859839649,2.257715499646008,2.257715499646008,381439,3,False,False,False,True,False,False,False,2014-02-22
ACOIN,2014-09-13,2014-08-30,A-Coin,1,72,1,1,10,10,0,0.0,0.001370607,0.001372172,0.0001080129,1.560476e-05,0.0001080227,1.560476e-05,5.0,3.7380540000000003e-06,1.452588e-05,0.0,acoin,Acoin,0.000166164,9.12e-06,18.219736842105263,18.219736842105263,18.219736842105263,3.6249229467023225,3.979903814738972,2.5668374757381733,2.7679037374845903,33283,1,False,False,False,True,False,False,False,2014-09-13
XDN,2014-06-24,2015-06-07,dNote,1,24,1,373,347,339,8,0.007506074000000001,0.001093046,0.001094128,8.567563e-05,1.7790539999999998e-05,8.56808e-05,1.7790610000000003e-05,3.0,7.11e-05,0.000221068,0.0,darknote,DigitalNote,1.0593799999999998e-06,1.99882e-08,53.000270159394034,2.5846858012823644,2.5846858012823644,3.312272806787457,1.2741497890408795,2.932595325312351,1.2515877136852973,2748061,4,False,False,True,False,False,False,True,2014-06-24
