coin,earliest_trade_date,earliest_mention_date,network_date,num_vertices,num_edges,unweighted_density,weighted_density,unweighted_average_path_length,clustering_coefficient,average_degree,user1,user1_num_mentions,user1_num_posts,user1_num_subjects,user1_days_since_first_post,user1_degree_total,user1_degree_incoming,user1_degree_outgoing,user1_clustering_coefficient,user1_closeness_centrality_unweighted,user1_closeness_centrality_weighted,user1_closeness_centrality_incoming_unweighted,user1_closeness_centrality_outgoing_unweighted,user1_closeness_centrality_incoming_weighted,user1_closeness_centrality_outgoing_weighted,user1_betweenness_centrality_weighted,user1_satoshi_distance,user1_satoshi_pagerank_unweighted,user1_satoshi_pagerank_weighted,user1_pagerank_unweighted,user1_pagerank_weighted
DEX,2014-09-14,2014-07-09,2014-09-14,65058,729410,0.0001723337,0.0001930951,3.893109,0.04829414,22.42338,Azeh,1,92,3,195,190,173,17,0.01158452,0.00132459,0.001326513,0.0001059419,2.020139e-05,0.0001059473,2.020151e-05,723348.7,4,3.188625e-05,2.664809e-05,9.805349e-05,8.886599e-05
FLDC,2014-09-16,2014-09-13,2014-09-16,65185,731290,0.0001721053,0.0001928139,3.892085,0.04825174,22.43737,FoldingCoin,1,47,3,72,44,43,1,0.01479915,0.001320775,0.001322062,0.0001057254,2.016082e-05,0.0001057342,2.016091e-05,62454.76,4,1.044231e-05,9.139585e-06,3.522815e-05,3.335298e-05
SWARM,2014-09-16,2014-06-24,2014-09-16,65185,731290,0.0001721053,0.0001928139,3.892085,0.04825174,22.43737,fractastical,1,143,1,234,87,81,6,0.0163058,0.001320921,0.001322178,0.0001057295,2.016098e-05,0.0001057372,2.01611e-05,231023.5,3,5.994788e-05,5.282617e-05,0.0001490742,0.0001401959
DT,2014-09-17,2014-09-16,2014-09-17,65263,732294,0.0001719299,0.0001926062,3.890809,0.04823675,22.44132,darktoken,1,4,1,1,23,23,0,0.02766798,0.001318693,0.001320047,0.0001053997,1.532262e-05,0.0001054068,1.532262e-05,0.0,4,2.788053e-06,2.556602e-06,9.839557e-06,9.641286e-06
CKC,2014-09-19,2014-07-29,2014-09-19,65375,734199,0.000171787,0.0001924246,3.889988,0.04820519,22.46115,BitsendInc,1,74,1,52,144,143,1,0.008449883,0.001312297,0.001313473,0.0001051392,1.52966e-05,0.0001051453,1.52966e-05,1358.75,4,2.653197e-05,2.312585e-05,8.540929e-05,8.042526e-05
HTML5,2014-09-19,2014-09-28,2014-09-19,65375,734199,0.000171787,0.0001924246,3.889988,0.04820519,22.46115,HTMLCOIN,1,188,0,155,2,0,2,0.0,0.001310703,0.00131272,1.529637e-05,1.529684e-05,1.529637e-05,1.529684e-05,0.0,inf,9.355423e-07,8.576844e-07,3.617292e-06,3.564505e-06
CRACK,2014-09-19,2014-09-04,2014-09-19,65375,734199,0.000171787,0.0001924246,3.889988,0.04820519,22.46115,OfficialCrackCoin,1,44,2,15,99,99,0,0.004122861,0.001312188,0.001313536,0.0001051165,1.529637e-05,0.0001051248,1.529637e-05,0.0,3,2.175433e-05,2.07699e-05,5.664081e-05,5.815685e-05
BITUSD,2014-09-23,2014-08-22,2014-09-23,65625,737483,0.0001712432,0.0001917909,3.889154,0.04811731,22.47567,ChuckOne,1,641,16,243,284,189,95,0.06573982,0.00129911,0.001300849,0.0001043528,2.002666e-05,0.0001043632,2.002675e-05,486533.4,3,8.252261e-05,7.884893e-05,0.0001604052,0.0001652696
MRKT,2014-09-23,2014-07-11,2014-09-23,65625,737483,0.0001712432,0.0001917909,3.889154,0.04811731,22.47567,cloudboy,1,123,8,211,31,5,26,0.03010753,0.001298418,0.001299681,0.0001043472,2.00266e-05,0.0001043533,2.002668e-05,113407.5,4,6.479601e-06,5.726378e-06,1.757524e-05,1.669817e-05
BITCNY,2014-09-23,2014-08-25,2014-09-23,65625,737483,0.0001712432,0.0001917909,3.889154,0.04811731,22.47567,instacash,1,939,16,298,942,623,319,0.02510322,0.001299502,0.00130104,0.0001043536,2.002669e-05,0.0001043593,2.002676e-05,4486286.0,3,0.0002269706,0.0002078734,0.0006295434,0.0006131371
BITBTC,2014-09-23,2015-03-10,2014-09-23,65625,737483,0.0001712432,0.0001917909,3.889154,0.04811731,22.47567,Newmine,1,103,2,269,95,61,34,0.05306218,0.001298867,0.001300554,0.0001043512,2.002664e-05,0.000104358,2.002674e-05,202048.6,3,2.857665e-05,2.569703e-05,6.74931e-05,6.350797e-05
NBT,2014-09-23,2014-09-20,2014-09-23,65625,737483,0.0001712432,0.0001917909,3.889154,0.04811731,22.47567,ronnyb,1,12,6,54,12,10,2,0.01515152,0.001298099,0.001299596,0.0001043436,2.002651e-05,0.0001043489,2.002656e-05,26.76667,4,1.703881e-06,1.452117e-06,5.942754e-06,5.534027e-06
SLG,2014-09-23,2014-08-02,2014-09-23,65625,737483,0.0001712432,0.0001917909,3.889154,0.04811731,22.47567,Sterlingcoin,1,297,1,52,170,170,0,0.006334842,0.001298677,0.001299866,0.0001045131,1.52381e-05,0.000104521,1.52381e-05,0.0,3,5.41976e-05,4.879707e-05,0.0001469949,0.0001427348
XMG,2014-09-24,2014-08-12,2014-09-24,65688,738318,0.0001711084,0.0001916489,3.888402,0.04810591,22.47954,joelao95,1,245,3,261,199,193,6,0.008716608,0.001293702,0.001294796,0.0001041644,2.000614e-05,0.0001041693,2.000624e-05,348624.5,4,4.261951e-05,3.774013e-05,0.0001406571,0.0001349491
CRAIG,2014-09-30,2014-09-12,2014-09-30,66061,743095,0.0001702762,0.0001906893,3.888507,0.04801983,22.49724,CraigsCoin,1,52,2,18,223,223,0,0.006827455,0.001282137,0.001283797,0.0001035299,1.513752e-05,0.0001035393,1.513752e-05,0.0,3,6.11456e-05,5.901394e-05,0.0001470509,0.0001450115
ROS,2014-09-30,2014-09-04,2014-09-30,66061,743095,0.0001702762,0.0001906893,3.888507,0.04801983,22.49724,godivacoin,1,77,3,26,168,168,0,0.008055318,0.001282021,0.001283146,0.0001035384,1.513752e-05,0.0001035465,1.513752e-05,0.0,4,3.44297e-05,3.070566e-05,0.0001131156,0.0001096525
EXCL,2014-09-30,2014-09-06,2014-09-30,66061,743095,0.0001702762,0.0001906893,3.888507,0.04801983,22.49724,kingscrown,1,688,29,259,424,249,175,0.03005477,0.001282652,0.001284067,0.0001034353,1.988807e-05,0.0001034421,1.988815e-05,1885178.0,3,9.937194e-05,9.126051e-05,0.0002596715,0.0002552667
BANX,2014-09-30,2014-10-06,2014-09-30,66061,743095,0.0001702762,0.0001906893,3.888507,0.04801983,22.49724,MarkLyford,1,19,4,505,71,64,7,0.0527163,0.001281792,0.001284024,0.0001034323,1.988799e-05,0.0001034392,1.988812e-05,101095.2,3,6.448246e-05,5.409233e-05,9.615864e-05,8.532173e-05
TROLL,2014-09-30,2014-02-07,2014-09-30,66061,743095,0.0001702762,0.0001906893,3.888507,0.04801983,22.49724,TrollCoins,1,100,2,235,160,153,7,0.01652826,0.001282174,0.00128363,0.0001034337,1.988796e-05,0.0001034406,1.988801e-05,152758.8,3,3.141794e-05,2.777499e-05,9.106206e-05,8.668259e-05
UTIL,2014-09-30,2014-09-26,2014-09-30,66061,743095,0.0001702762,0.0001906893,3.888507,0.04801983,22.49724,utilitycoin,1,9,1,4,62,62,0,0.01480698,0.001281638,0.001282859,0.0001034704,1.513752e-05,0.0001034783,1.513752e-05,0.0,4,7.497824e-06,6.732253e-06,2.753273e-05,2.664223e-05
UNITY,2014-10-01,2014-08-30,2014-10-01,66126,743997,0.0001701479,0.0001905421,3.88842,0.04799581,22.5024,jl777,1,565,7,282,366,329,37,0.02250338,0.00127749,0.001279193,0.0001032542,1.986946e-05,0.0001032597,1.986957e-05,1397770.0,3,0.0001118,9.807394e-05,0.0003309831,0.0003127738
BSTY,2014-10-03,2014-09-08,2014-10-03,66226,745443,0.0001699642,0.0001903255,3.888432,0.04796913,22.51209,GlobalBoost,1,231,3,161,216,210,6,0.009737014,0.001280467,0.001282444,0.000103101,1.984301e-05,0.0001031068,1.984309e-05,580033.3,4,3.964904e-05,3.575397e-05,0.000137671,0.0001347073
DP,2014-10-04,2014-09-20,2014-10-04,66282,746327,0.0001698783,0.0001902306,3.888229,0.04796365,22.51975,7vpo,1,76,2,232,68,56,12,0.02897278,0.001276948,0.001278294,0.0001029712,1.982725e-05,0.0001029777,1.982735e-05,178303.8,4,1.012093e-05,8.356021e-06,3.39273e-05,3.049056e-05
XCH,2014-10-04,2014-08-11,2014-10-04,66282,746327,0.0001698783,0.0001902306,3.888229,0.04796365,22.51975,btcdrak,1,406,9,488,506,483,23,0.008492974,0.00127751,0.001279154,0.0001029776,1.98273e-05,0.0001029865,1.982737e-05,1695322.0,3,0.0001493543,0.0001445125,0.0004545618,0.0004694311
BUK,2014-10-04,2013-08-31,2014-10-04,66282,746327,0.0001698783,0.0001902306,3.888229,0.04796365,22.51975,CryptoBuck,1,114,6,411,113,105,8,0.05946313,0.001277186,0.001278287,0.0001029764,1.982727e-05,0.0001029824,1.982735e-05,106752.6,3,8.946965e-05,7.486418e-05,0.0002132965,0.0001916836
NXTCOINSCO,2014-10-04,2014-08-30,2014-10-04,66282,746327,0.0001698783,0.0001902306,3.888229,0.04796365,22.51975,jl777,1,566,7,285,366,329,37,0.02262928,0.00127749,0.001279193,0.0001029778,1.982731e-05,0.0001029832,1.982741e-05,1395034.0,3,0.0001113601,9.765891e-05,0.0003294047,0.0003111223
NXTPRIVACY,2014-10-04,2014-08-30,2014-10-04,66282,746327,0.0001698783,0.0001902306,3.888229,0.04796365,22.51975,jl777,1,566,7,285,366,329,37,0.02262928,0.00127749,0.001279193,0.0001029778,1.982731e-05,0.0001029832,1.982741e-05,1395034.0,3,0.0001113601,9.765891e-05,0.0003294047,0.0003111223
PRIVATEBET,2014-10-04,2014-08-30,2014-10-04,66282,746327,0.0001698783,0.0001902306,3.888229,0.04796365,22.51975,jl777,1,566,7,285,366,329,37,0.02262928,0.00127749,0.001279193,0.0001029778,1.982731e-05,0.0001029832,1.982741e-05,1395034.0,3,0.0001113601,9.765891e-05,0.0003294047,0.0003111223
MARYJ,2014-10-04,2014-09-23,2014-10-04,66282,746327,0.0001698783,0.0001902306,3.888229,0.04796365,22.51975,MaryJ,1,22,1,11,66,65,1,0.01305361,0.001276879,0.001278106,0.000102971,1.982723e-05,0.0001029776,1.98273e-05,53724.91,4,8.607681e-06,7.5659e-06,3.007549e-05,2.87479e-05
PXI,2014-10-04,2014-07-20,2014-10-04,66282,746327,0.0001698783,0.0001902306,3.888229,0.04796365,22.51975,Percise,1,186,7,95,102,100,2,0.01378373,0.001277047,0.001278398,0.0001029732,1.982727e-05,0.0001029797,1.982735e-05,303414.2,4,3.879857e-05,3.374643e-05,0.0001101941,0.0001049828
BVC,2014-10-04,2014-08-29,2014-10-04,66282,746327,0.0001698783,0.0001902306,3.888229,0.04796365,22.51975,Sumpfbiene,1,114,4,242,42,38,4,0.02090592,0.001276967,0.001278605,0.0001029739,1.982724e-05,0.0001029815,1.982731e-05,100872.0,4,3.375743e-05,3.885182e-05,8.076315e-05,9.092079e-05
SWIFT,2014-10-05,2014-10-02,2014-10-05,66338,747040,0.0001697536,0.0001900943,3.888113,0.04795521,22.52223,BitSwift,1,46,2,6,151,151,0,0.005651214,0.001278722,0.001280448,0.0001031648,1.507432e-05,0.0001031734,1.507432e-05,0.0,3,3.996438e-05,3.737726e-05,0.0001184205,0.0001201499
ARCH,2014-10-06,2014-08-24,2014-10-06,66375,747572,0.0001696852,0.0001900165,3.888198,0.04795029,22.52571,BTCarchitect,1,96,2,191,301,283,18,0.008172757,0.001277217,0.001278429,0.0001028789,1.980055e-05,0.0001028846,1.980063e-05,454617.9,3,5.870634e-05,5.158555e-05,0.0001904368,0.0001814146
DSH,2014-10-07,2014-07-05,2014-10-07,66409,748192,0.0001696521,0.0001899835,3.888714,0.04793769,22.53285,slb,1,122,2,135,180,169,11,0.01682219,0.001277179,0.00127831,0.0001028362,1.979312e-05,0.0001028441,1.97932e-05,329235.9,4,3.943663e-05,3.386315e-05,0.000128093,0.0001194142
GHC,2014-10-10,2014-09-25,2014-10-10,66568,750414,0.000169344,0.0001896436,3.888692,0.04792577,22.54579,coinweaver,1,154,5,238,328,319,9,0.01166588,0.001272498,0.00127406,0.0001024705,1.974935e-05,0.0001024786,1.974943e-05,975513.2,3,0.0001504089,0.0001395191,0.0004396127,0.0004384172
GAIA,2014-10-11,2013-12-27,2014-10-11,66612,751011,0.0001692549,0.0001895487,3.888591,0.04791846,22.54882,JonnyBravo,1,95,9,508,124,114,10,0.05927092,0.001265926,0.001267597,0.0001023014,1.973999e-05,0.0001023095,1.974007e-05,171382.1,3,4.789131e-05,5.866278e-05,0.0001197267,0.0001627319
FETISH,2014-10-20,2014-09-19,2014-10-20,67096,757576,0.0001682802,0.0001883993,3.891698,0.04779559,22.58185,altcoin.center,1,51,3,42,25,20,5,0.04347826,0.001267126,0.001268414,0.0001020061,1.960258e-05,0.0001020132,1.960268e-05,1272.828,4,8.353422e-06,7.327394e-06,2.23442e-05,2.110901e-05
CZC,2014-10-20,2014-05-05,2014-10-20,67096,757576,0.0001682802,0.0001883993,3.891698,0.04779559,22.58185,czechcoin,1,12,2,170,157,154,3,0.01216724,0.001267514,0.001268987,0.0001020092,1.96026e-05,0.0001020158,1.960267e-05,89220.55,4,3.428045e-05,3.029631e-05,9.592187e-05,9.122746e-05
STV,2014-10-20,2014-09-21,2014-10-20,67096,757576,0.0001682802,0.0001883993,3.891698,0.04779559,22.58185,sativacoin,1,38,1,29,102,101,1,0.01128713,0.001267083,0.001268236,0.0001020047,1.960253e-05,0.0001020098,1.960261e-05,16666.22,4,2.492003e-05,2.219405e-05,8.034086e-05,7.720079e-05
SMBR,2014-10-20,2014-10-11,2014-10-20,67096,757576,0.0001682802,0.0001883993,3.891698,0.04779559,22.58185,Sembro Development,1,29,2,46,58,58,0,0.002419843,0.001267124,0.001268233,0.0001020569,1.490402e-05,0.0001020627,1.490402e-05,0.0,4,9.222625e-06,8.306288e-06,3.094385e-05,2.995019e-05
PMP,2014-10-20,2014-07-02,2014-10-20,67096,757576,0.0001682802,0.0001883993,3.891698,0.04779559,22.58185,TheMightyX,1,880,4,470,587,276,311,0.01702401,0.001267961,0.00126927,0.0001020081,1.960267e-05,0.0001020156,1.960272e-05,1235295.0,4,3.487746e-05,3.501922e-05,0.00011588,0.0001249829
VDO,2014-10-20,2014-09-12,2014-10-20,67096,757576,0.0001682802,0.0001883993,3.891698,0.04779559,22.58185,VidioShare,1,117,1,41,228,225,3,0.003091429,0.001267492,0.001268595,0.000102009,1.960259e-05,0.0001020161,1.960268e-05,465497.1,4,6.009647e-05,6.082742e-05,0.0001727004,0.0001770413
MMNXT,2014-10-22,2015-01-20,2014-10-22,67224,759236,0.0001680073,0.0001880742,3.892382,0.04776022,22.58824,Nxtblg,1,1068,14,235,558,270,288,0.03195043,0.00126478,0.001266651,0.0001018232,1.956779e-05,0.00010183,1.956789e-05,8265689.0,3,6.637671e-05,7.47687e-05,0.0001813399,0.0002238636
MED,2014-10-22,2014-01-03,2014-10-22,67224,759236,0.0001680073,0.0001880742,3.892382,0.04776022,22.58824,smallplatf,1,261,3,441,105,100,5,0.01556777,0.001264213,0.001265281,0.0001018208,1.956771e-05,0.0001018263,1.956779e-05,323896.0,4,3.204963e-05,2.862513e-05,0.0001007667,9.743291e-05
XTC,2014-10-25,2014-08-29,2014-10-25,67382,761454,0.0001677088,0.0001877284,3.8925,0.04771958,22.60111,ASIC-8Tile,1,102,1,367,158,153,5,0.005724422,0.001256291,0.001257676,0.0001015406,1.952453e-05,0.0001015474,1.952464e-05,442524.9,4,5.327575e-05,4.614732e-05,0.0001695344,0.0001586148
DSB,2014-10-25,2014-10-23,2014-10-25,67382,761454,0.0001677088,0.0001877284,3.8925,0.04771958,22.60111,DarkShibe,1,6,1,2,53,53,0,0.02685051,0.001256042,0.001257194,0.000101561,1.484076e-05,0.0001015676,1.484076e-05,0.0,4,1.311767e-05,1.132897e-05,4.15289e-05,3.879833e-05
DOGED,2014-10-25,2014-10-09,2014-10-25,67382,761454,0.0001677088,0.0001877284,3.8925,0.04771958,22.60111,Dogedarkdev,1,46,2,16,94,94,0,0.01121025,0.001256095,0.001257175,0.0001016527,1.484076e-05,0.0001016587,1.484076e-05,0.0,4,8.51596e-05,7.993667e-05,0.0002585243,0.0002575851
MNE,2014-10-25,2014-09-26,2014-10-25,67382,761454,0.0001677088,0.0001877284,3.8925,0.04771958,22.60111,Mchrono,1,98,2,30,134,134,0,0.008079901,0.001256246,0.001257652,0.0001016451,1.484076e-05,0.0001016505,1.484076e-05,0.0,4,3.246776e-05,2.965823e-05,9.838815e-05,9.594011e-05
NSR,2014-10-25,2014-09-23,2014-10-25,67382,761454,0.0001677088,0.0001877284,3.8925,0.04771958,22.60111,toast,1,68,7,1187,130,116,14,0.05253445,0.001256444,0.001257999,0.0001015441,1.952455e-05,0.0001015531,1.952464e-05,167789.5,3,7.872978e-05,7.229576e-05,0.0001437537,0.0001368675
RBT,2014-10-26,2014-04-19,2014-10-26,67420,762128,0.0001676681,0.0001876746,3.892357,0.04770178,22.60837,garden.stater,1,2,1,190,2,2,0,0.0,0.001250368,0.001251401,0.0001013901,1.483239e-05,0.0001013964,1.483239e-05,0.0,4,1.295627e-06,1.154978e-06,4.270516e-06,4.139665e-06
HAM,2014-10-26,2014-07-03,2014-10-26,67420,762128,0.0001676681,0.0001876746,3.892357,0.04770178,22.60837,hamhrc,1,43,1,115,30,29,1,0.01609195,0.001251149,0.001252402,0.0001013821,1.951338e-05,0.0001013876,1.951346e-05,49377.09,4,7.041404e-06,6.27829e-06,2.457595e-05,2.365604e-05
FFC,2014-10-26,2013-12-30,2014-10-26,67420,762128,0.0001676681,0.0001876746,3.892357,0.04770178,22.60837,Investment,1,51,1,315,23,2,21,0.08300395,0.001251261,0.001253777,0.00010138,1.95135e-05,0.0001013865,1.951358e-05,23.91667,4,1.983178e-06,1.787485e-06,5.440928e-06,5.132966e-06
SPR,2014-10-26,2014-11-10,2014-10-26,67420,762128,0.0001676681,0.0001876746,3.892357,0.04770178,22.60837,Riseman,1,25,0,312,16,0,16,0.05833333,0.001251211,0.001252917,1.483239e-05,1.951389e-05,1.483239e-05,1.951396e-05,0.0,inf,9.114793e-07,8.349836e-07,3.519071e-06,3.466993e-06
XWT,2014-10-26,2014-10-20,2014-10-26,67420,762128,0.0001676681,0.0001876746,3.892357,0.04770178,22.60837,wtfdev,1,10,1,6,36,36,0,0.02698413,0.00125122,0.001252395,0.0001014244,1.483239e-05,0.0001014317,1.483239e-05,0.0,4,9.988729e-06,8.887903e-06,3.214056e-05,3.084168e-05
GAP,2014-11-01,2014-06-11,2014-11-01,67720,766353,0.0001671071,0.0001870205,3.892857,0.04760247,22.63299,j0nn9,1,68,2,143,103,103,0,0.009899105,0.001251506,0.00125297,0.0001006111,1.476669e-05,0.0001006195,1.476669e-05,0.0,3,2.510738e-05,2.130578e-05,5.715875e-05,5.339586e-05
MUE,2014-11-01,2014-09-11,2014-11-01,67720,766353,0.0001671071,0.0001870205,3.892857,0.04760247,22.63299,Mue,1,99,2,51,45,42,3,0.01010101,0.001251253,0.001252452,0.0001005464,1.943422e-05,0.0001005524,1.943431e-05,46123.19,4,4.833381e-06,4.344463e-06,1.752879e-05,1.699701e-05
BLOCK,2014-11-01,2014-10-20,2014-11-01,67720,766353,0.0001671071,0.0001870205,3.892857,0.04760247,22.63299,synechist,1,327,2,421,241,224,17,0.01420844,0.001251704,0.001253092,0.000100553,1.943425e-05,0.0001005609,1.943432e-05,1048249.0,3,0.0001344493,0.0001185261,0.0003565875,0.0003406573
CRW,2014-11-08,2014-10-07,2014-11-08,68029,770941,0.0001665839,0.0001863928,3.891779,0.04751595,22.66507,jeliman,1,33,3,314,60,53,7,0.02655367,0.001240678,0.001241743,0.0001001473,1.935488e-05,0.0001001525,1.935496e-05,197429.6,3,1.42609e-05,1.275865e-05,4.393513e-05,4.25859e-05
DICE,2014-11-08,2012-09-26,2014-11-08,68029,770941,0.0001665839,0.0001863928,3.891779,0.04751595,22.66507,SRoulette,1,297,39,804,183,129,54,0.1226463,0.001240828,0.00124288,0.0001001516,1.935491e-05,0.0001001627,1.935502e-05,351984.6,3,0.0001740847,0.0002076765,0.0002489064,0.0003035923
TTC,2014-11-08,2014-01-29,2014-11-08,68029,770941,0.0001665839,0.0001863928,3.891779,0.04751595,22.66507,vertoe,1,208,11,284,66,37,29,0.02703963,0.001240645,0.001241939,0.0001001441,1.935489e-05,0.0001001515,1.935496e-05,79146.38,4,1.00258e-05,9.115323e-06,3.264886e-05,3.19407e-05
QSLV,2014-11-13,2014-10-31,2014-11-13,68231,774023,0.000166261,0.0001860115,3.891139,0.0474891,22.68831,QuicksilverCoin,1,40,2,18,86,85,1,0.01484594,0.001240459,0.001241738,9.97974e-05,1.92995e-05,9.980444e-05,1.929956e-05,119215.6,4,3.965136e-05,3.505555e-05,0.0001231281,0.0001177681
BAY,2014-11-16,2014-10-30,2014-11-16,68374,775871,0.0001659616,0.0001856533,3.89017,0.04742251,22.69491,BitBay Team,1,107,2,17,242,242,0,0.006892768,0.001233118,0.001234258,9.941354e-05,1.462544e-05,9.94197e-05,1.462544e-05,0.0,4,8.828618e-05,7.751367e-05,0.0002646804,0.0002517743
YUM,2014-11-16,2014-04-08,2014-11-16,68374,775871,0.0001659616,0.0001856533,3.89017,0.04742251,22.69491,candycoin,1,15,1,222,18,18,0,0.03921569,0.001232703,0.001233997,9.928255e-05,1.462544e-05,9.928987e-05,1.462544e-05,0.0,3,4.283878e-06,3.637375e-06,1.181891e-05,1.101652e-05
GCN,2014-11-16,2014-04-04,2014-11-16,68374,775871,0.0001659616,0.0001856533,3.89017,0.04742251,22.69491,Mr G,1,20,1,226,34,34,0,0.01782531,0.001232874,0.001234033,9.927154e-05,1.462544e-05,9.927827e-05,1.462544e-05,0.0,4,4.536425e-06,3.885295e-06,1.452401e-05,1.347893e-05
BLITZ,2014-11-16,2014-04-26,2014-11-16,68374,775871,0.0001659616,0.0001856533,3.89017,0.04742251,22.69491,slavo,1,503,23,449,327,211,116,0.04309852,0.001233494,0.001234885,9.926578e-05,1.925986e-05,9.927268e-05,1.925994e-05,1219250.0,4,7.758638e-05,7.050048e-05,0.0002346107,0.0002287638
U,2014-11-16,2014-11-12,2014-11-16,68374,775871,0.0001659616,0.0001856533,3.89017,0.04742251,22.69491,UCoinTeam,1,37,2,13,73,73,0,0.03120244,0.001232969,0.001234527,9.93227e-05,1.462544e-05,9.93305e-05,1.462544e-05,0.0,4,1.269045e-05,1.179552e-05,4.117292e-05,4.10456e-05
XQN,2014-11-23,2014-11-11,2014-11-23,68650,779914,0.0001654877,0.0001850911,3.888736,0.04728023,22.72146,CedricQuotient,1,78,2,12,103,103,0,0.01922711,0.001235965,0.001237699,9.877292e-05,1.456664e-05,9.878245e-05,1.456664e-05,0.0,4,4.798629e-05,4.508782e-05,0.000154287,0.0001563137
VIOR,2014-11-23,2015-05-07,2014-11-23,68650,779914,0.0001654877,0.0001850911,3.888736,0.04728023,22.72146,MikeMike,1,65,0,254,8,0,8,0.1071429,0.001235466,0.001237014,1.456664e-05,1.919141e-05,1.456664e-05,1.91915e-05,0.0,inf,8.985775e-07,8.22988e-07,3.467361e-06,3.415514e-06
VPN,2014-11-23,2014-07-22,2014-11-23,68650,779914,0.0001654877,0.0001850911,3.888736,0.04728023,22.72146,vpncoin,1,302,7,124,389,386,3,0.00591385,0.001236256,0.001237757,9.8551e-05,1.919103e-05,9.855856e-05,1.919112e-05,848948.3,4,7.586951e-05,0.0001046823,0.000230846,0.0003234052
BYC,2014-11-23,2014-12-08,2014-11-23,68650,779914,0.0001654877,0.0001850911,3.888736,0.04728023,22.72146,Yanakitu Tenatako,1,42,0,320,13,0,13,0.1923077,0.001235619,0.001237376,1.456664e-05,1.919144e-05,1.456664e-05,1.919153e-05,0.0,inf,8.985775e-07,8.22988e-07,3.467361e-06,3.415514e-06
BCF,2014-12-06,2014-12-03,2014-12-06,69087,786833,0.0001648504,0.0001843292,3.885616,0.04712373,22.77803,BitCoinFastTeam,1,14,1,3,18,18,0,0.07189542,0.001219156,0.001220365,9.737631e-05,1.44745e-05,9.738356e-05,1.44745e-05,0.0,4,2.337212e-06,2.147466e-06,7.749997e-06,7.660919e-06
PYC,2014-12-06,2013-08-06,2014-12-06,69087,786833,0.0001648504,0.0001843292,3.885616,0.04712373,22.77803,deppJ,1,24,2,556,208,203,5,0.04717026,0.0012198,0.001220867,9.737295e-05,1.908703e-05,9.737803e-05,1.908711e-05,125084.9,3,0.0001015346,8.660124e-05,0.000230072,0.0002109868
NOXT,2014-12-06,2014-10-31,2014-12-06,69087,786833,0.0001648504,0.0001843292,3.885616,0.04712373,22.77803,Rofo,1,403,9,349,1175,1067,108,0.009060878,0.00121999,0.001221549,9.737273e-05,1.908708e-05,9.737993e-05,1.908717e-05,7241309.0,3,0.0002975035,0.0002772095,0.0008837059,0.0008833517
SKYNET,2014-12-13,2014-08-29,2014-12-13,69355,790351,0.0001643102,0.0001837092,3.886006,0.04710564,22.79146,SkynetDev,1,36,1,107,77,76,1,0.008885851,0.001214761,0.001215828,9.674518e-05,1.441878e-05,9.674996e-05,1.441878e-05,121.3333,4,9.480429e-06,8.608652e-06,2.943947e-05,2.833698e-05
XPY,2014-12-16,2014-12-15,2014-12-16,69453,791819,0.0001641511,0.0001835291,3.885391,0.0470946,22.80158,manfred87,1,17,5,356,37,34,3,0.01351351,0.001210167,0.001211317,9.66214e-05,1.899419e-05,9.662761e-05,1.899427e-05,117299.8,4,1.47139e-05,1.307917e-05,4.11808e-05,3.983997e-05
XAI,2014-12-25,2014-11-19,2014-12-25,69799,796448,0.0001634779,0.0001827551,3.886901,0.04707866,22.82119,CedricQuotient,1,141,2,44,163,163,0,0.01514807,0.001187629,0.001189165,9.61066e-05,1.432685e-05,9.611542e-05,1.432685e-05,0.0,4,7.742654e-05,7.137235e-05,0.0002397682,0.0002394081
COINO,2014-12-25,2015-03-23,2014-12-25,69799,796448,0.0001634779,0.0001827551,3.886901,0.04707866,22.82119,coinomat.com,1,31,6,308,13,11,2,0.0,0.001187116,0.001188404,9.580384e-05,1.891551e-05,9.58097e-05,1.891558e-05,17.83333,5,2.08037e-06,1.752314e-06,7.095867e-06,6.514077e-06
VTR,2014-12-25,2014-12-11,2014-12-25,69799,796448,0.0001634779,0.0001827551,3.886901,0.04707866,22.82119,vtorrent,1,75,1,14,78,77,1,0.02397602,0.001187562,0.001188554,9.581095e-05,1.891537e-05,9.581653e-05,1.891542e-05,68036.03,4,2.618292e-05,2.228991e-05,6.042202e-05,5.657518e-05
NKT,2014-12-29,2014-12-17,2014-12-29,69936,798143,0.0001631846,0.0001824162,3.886882,0.04706025,22.82495,nkt-coin-team,1,29,2,12,76,76,0,0.01789474,0.001183256,0.0011843,9.547107e-05,1.429879e-05,9.547634e-05,1.429879e-05,0.0,4,9.414241e-06,8.354234e-06,3.126109e-05,3.011292e-05
BITGOLD,2015-01-04,2014-03-21,2015-01-04,70149,801285,0.0001628336,0.0001819964,3.885941,0.04702321,22.84523,Gold-Bars,1,217,3,311,245,243,2,0.008665105,0.001175196,0.001176445,9.487679e-05,1.883075e-05,9.48827e-05,1.883084e-05,641361.3,4,4.649379e-05,4.510491e-05,0.0001454629,0.0001509794
UIS,2015-01-12,2014-12-21,2015-01-12,70471,806031,0.0001623046,0.000181367,3.884821,0.04703257,22.87554,neuroMode,1,450,56,388,430,298,132,0.03129736,0.001174207,0.001175606,9.423537e-05,1.874996e-05,9.424356e-05,1.875001e-05,2469625.0,3,0.0001525879,0.0001480325,0.0003522777,0.0003616975
